ID,activity,rdMD_123,rdMD_71,fcfp4_807,rdMD_1,fcfp4_33,rdMD_312,rdMD_277,rdMD_266,rdMD_261,rdMD_50,rdMD_20,rdMD_30,rdMD_52,fcfp4_25,rdMD_76,rdMD_221,rdMD_315,rdMD_314,rdMD_264,rdMD_29
27369500,1.300073,2.16676,11.84220917,0,63.99,0,0.925,0.81,-0.572,-0.056,29.82891977,5.284771343,1.960835316,12.61112347,0,0.0,-0.031,1.274,1.809,0.293,3.267532314
32441961,1.215426,2.0899,0.0,0,74.17,0,0.917,0.722,-0.412,-0.264,5.098681808,3.896822699,1.138662712,4.472719516,0,11.45417541,-0.007,1.997,1.455,-0.092,2.536065656
25000719,0.806655,4.5436,4.794537184,0,58.12,0,1.013,0.8,0.266,0.054,28.06267803,7.324952338,3.245696158,35.40495755,0,20.65721932,-0.014,0.635,0.596,-0.097,6.429812075
181394252,2.040104,4.0624,0.0,0,41.99,0,1.469,0.769,-0.067,-0.029,48.53093655,5.670687268,1.918258811,11.25083777,0,11.25737949,-0.07,0.704,1.082,-0.172,3.677813947
Z86139961,2.474006,4.2927,12.96557803,0,27.82,0,0.785,0.714,-0.291,0.0,35.86640816,6.288909888,2.4761151,34.23060972,0,10.90292493,-0.002,1.169,1.327,0.402,3.96360895
29912597,1.617535,3.9974,6.544756406,0,53.06,0,0.808,1.021,-0.378,0.087,18.19910121,6.103289449,3.350624536,19.00741886,0,11.09972086,-0.136,0.803,1.277,0.099,4.670443143
15279096,2.096037,2.98422,4.794537184,1,72.26,0,1.137,1.063,-0.116,0.092,23.73367403,8.380811586,3.257266134,31.87295362,0,0.0,-0.022,1.111,1.148,-0.025,4.953968839
4847598,0.675687,2.2705,12.96557803,0,75.09,1,1.158,0.847,-0.04,0.046,18.19910121,5.282136487,2.411956334,35.90773555,1,10.90292493,-0.071,0.886,1.174,-0.163,3.527381986
290047753,1.212401,1.0765,21.54862276,0,87.54,0,1.659,1.51,0.022,-0.009,0.0,9.475557989,2.973560438,58.0830472,0,0.0,0.296,0.459,0.997,-0.514,7.096297208
36931743,1.030681,2.19988,11.33929359,0,60.23,0,1.408,1.082,-0.266,0.31,25.32883194,7.096608363,3.661313169,38.9206256,0,0.0,-0.167,0.844,1.102,-0.164,5.101762016
48373672,0.675687,0.6389,6.420821623,0,75.67,0,1.313,0.86,-0.205,0.324,5.155712727,3.010461153,1.968193123,11.76029506,0,5.777653724,0.098,2.849,1.348,-0.218,2.664220723
49681766,0.675687,2.82392,0.0,0,60.45,0,0.9,1.047,-0.19,-0.241,0.0,6.934173338,2.242497268,18.30505147,0,11.25737949,-0.177,1.028,1.003,-0.001,3.262185575
31417238,0.675687,1.5986,0.0,0,63.84,0,0.866,0.93,-0.292,0.128,11.22303033,4.628078391,2.068966086,12.11474962,0,11.51833249,0.02,2.196,1.321,-0.104,3.024120901
887222,1.358011,1.2884,9.473725908,1,75.64,0,0.725,1.401,-0.176,0.128,18.19910121,7.623858436,2.869918389,31.8664119,0,0.0,-0.386,0.961,1.141,0.105,4.229586627
31863944,0.856003,1.2687,19.51033443,0,72.68,0,0.99,1.16,-0.337,-0.003,20.26829602,4.920786752,2.913672814,19.51033443,0,11.16387794,-0.215,1.715,1.466,0.19,3.794438355
171788496,1.892484,2.71504,14.32593732,1,79.31,0,1.003,0.993,-0.07,-0.029,11.60093989,8.962162851,4.53809863,32.08355531,0,0.0,-0.033,1.668,1.276,-0.137,7.313842917
48806851,1.968226,3.1691,19.51033443,0,44.81,0,1.103,0.799,-0.336,0.225,12.13273414,5.929093754,3.159911145,54.91515441,0,11.25737949,-0.02,1.218,1.151,-0.071,4.343184585
45751322,0.675687,1.6395,6.420821623,0,71.01,0,1.527,0.966,-0.042,0.061,17.40315295,6.059974267,1.34424847,31.90402158,0,0.0,-0.134,0.896,1.114,-0.351,2.956762067
43609942,2.168724,3.9551,11.34374492,0,95.85,0,1.055,0.978,-0.358,-0.105,23.20187978,9.768268006,3.60751973,54.75332177,0,11.09972086,-0.023,1.057,1.468,-0.045,5.749644775
48218750,2.08981,3.0973,0.0,0,57.69,0,0.919,0.882,0.014,0.045,19.26246487,6.281993671,4.092021917,25.19772071,0,0.0,-0.076,1.008,0.979,0.213,5.764755283
4752649,1.204093,2.0012,0.0,0,61.42,0,0.985,1.18,-0.418,0.335,18.19910121,4.269761721,2.180040843,12.39368714,0,22.53865049,-0.234,0.957,1.206,-0.088,3.094508642
35754209,2.057434,2.2622,19.51033443,1,50.72,0,1.277,1.292,0.079,0.136,12.99010427,6.879140275,3.51595565,38.66621432,0,0.0,-0.274,1.077,0.947,-0.313,4.893527579
222599,0.675687,2.9798,6.420821623,0,31.92,0,0.694,1.134,-0.376,0.436,12.84164325,4.638670521,3.777015311,36.911265,0,10.90292493,-0.19,0.805,1.276,0.261,4.860816963
46615054,1.800923,3.712,11.34374492,0,52.83,0,0.672,0.738,-0.502,0.36,35.54522044,6.598580067,3.067732179,11.57690634,0,10.70155169,-0.076,1.397,1.513,0.25,5.021720431
36703704,0.923192,2.59202,11.33929359,0,46.92,0,0.946,0.965,-0.145,-0.103,13.8474744,5.85874506,1.94971102,24.8563496,0,5.687386275,-0.093,1.298,1.243,-0.16,3.104271691
23809094,1.299943,3.2171,6.544756406,0,46.5,0,1.501,0.964,-0.376,0.177,26.18620207,4.510326067,2.809843443,12.46266245,0,11.16387794,-0.019,0.731,1.234,-0.485,3.727983611
33368543,0.895864,4.1967,0.0,0,63.08,1,1.066,0.703,0.303,-0.12,0.0,5.657396807,1.501653753,16.32357703,1,22.7231154,-0.189,1.043,0.488,-0.185,4.964499288
49089949,0.675687,3.2635,0.0,0,57.26,1,1.052,1.028,-0.46,0.033,24.44258314,7.288957934,3.480690276,25.17319447,0,0.0,-0.019,1.277,1.436,0.206,4.91469452
177501347,0.675687,1.7696,11.21535881,0,81.85,0,0.84,0.916,0.159,0.025,18.57286184,7.806592171,2.685370902,13.08951281,0,0.0,-0.081,1.269,0.846,0.123,3.802990755
48248496,0.675687,1.5864,11.17585447,0,52.08,0,0.825,0.971,-0.626,0.043,11.17585447,5.334136226,1.819568968,38.3248432,0,0.0,-0.038,1.288,1.755,-0.127,4.61897528
316900455,1.575846,2.7628,7.047671983,0,77.11,0,1.325,0.925,-0.103,0.116,19.26246487,6.068218989,3.456561821,31.55610874,0,5.647177221,-0.04,0.969,1.256,-0.066,4.621353087
44582746,1.718983,3.3609,11.21535881,0,40.54,0,1.515,0.729,0.099,0.025,23.20187978,6.931443458,2.248218834,19.51033443,0,0.0,-0.063,1.231,1.235,-0.276,4.950241549
114311622,1.652875,3.77308,4.794537184,0,113.55,0,0.682,0.898,0.149,-0.045,35.33461392,11.79157072,3.511436397,23.86196124,0,0.0,-0.025,0.915,0.673,0.156,5.732603637
31837160,0.998956,2.7798,0.0,0,49.41,0,1.12,0.85,0.042,-0.187,6.066367068,6.173928415,1.78731905,30.90963322,0,0.0,-0.061,1.064,0.692,-0.178,2.882706554
53789113,1.132324,1.5099,6.420821623,0,62.3,0,1.414,0.956,-0.398,0.067,18.19910121,6.386322459,2.59733875,43.15485934,0,0.0,-0.112,1.262,1.445,-0.162,3.795831525
46088801,2.325245,3.3672,27.91196864,1,68.46,0,1.137,0.89,0.094,0.302,65.82033394,8.572716726,4.080393295,31.91118766,0,0.0,-0.014,0.806,1.07,-0.268,5.597939719
306110,1.569444,2.5939,19.51033443,0,38.13,0,1.044,0.944,-0.364,0.108,24.26546827,6.167758618,3.252920704,32.59984725,0,10.90292493,-0.076,1.368,1.134,-0.086,4.551600428
43251081,0.675687,1.4071,0.0,0,59.81,0,0.714,1.132,-0.499,-0.057,0.0,4.600786414,1.728815633,25.13528712,0,5.817862778,-0.217,0.849,1.349,0.254,3.027219513
1934702,2.688916,4.3809,19.00512605,1,172.6,0,0.778,0.927,-0.108,-0.149,42.87694226,15.80795629,4.640707743,43.88518062,0,6.076020107,-0.126,0.806,1.012,0.068,6.917828282
25645386,0.720407,3.0697,10.9708357,0,58.64,0,1.107,0.862,-0.129,-0.155,12.13273414,7.068512278,2.559123525,18.6529643,0,0.0,-0.063,0.728,0.801,-0.255,3.803621287
44466308,0.675687,3.0445,13.65455395,0,83.02,0,0.835,0.86,0.13,0.026,12.48718869,6.871302265,3.404776099,12.61112347,0,17.03503321,-0.061,0.732,0.666,0.245,5.261685745
32147581,2.12256,2.6194,14.81782834,0,57.69,0,1.139,1.408,-0.106,-0.029,32.10410811,8.469589689,3.853312181,32.09693167,0,0.0,0.229,0.741,0.952,-0.226,7.412941489
33297597,0.675687,2.0779,4.794537184,1,29.54,0,1.387,1.029,0.177,0.261,18.19910121,5.540043161,1.897558389,13.08951281,0,0.0,-0.146,0.982,0.852,-0.174,2.786630021
42961078,0.675687,3.13352,5.538925252,0,55.63,0,1.178,1.035,0.124,-0.161,11.60093989,4.570087604,1.497393079,12.26321064,0,0.0,-0.028,1.037,0.678,-0.014,2.542611225
49300421,0.675687,2.43764,6.544756406,0,50.95,0,1.496,0.832,0.35,-0.176,11.22303033,4.301689791,1.397348576,6.544756406,0,0.0,-0.024,0.929,0.332,-0.38,2.262277728
48794033,2.482799,3.4507,9.589074368,0,40.62,0,1.692,0.974,-0.142,0.059,34.11577042,4.558353443,4.338523518,34.99734426,0,0.0,-0.095,1.115,1.153,0.097,8.284996823
55628764,0.692671,2.87362,12.14580722,0,36.36,0,1.44,0.955,-0.561,0.636,36.39820241,5.959435797,3.01384407,25.83111279,0,0.0,-0.087,1.371,1.5,-0.55,4.485589384
222769009,1.33169,0.3028,27.91177015,1,81.77,0,1.731,1.552,-0.056,-0.09,13.8474744,8.131482834,3.312997298,51.50722284,0,0.0,0.267,0.821,0.725,-0.511,6.684631911
4260882,0.675687,1.2997,21.36258474,0,102.9,0,0.911,1.354,0.069,-0.234,30.33183534,8.190335611,2.586061452,19.15587988,0,0.0,0.213,1.471,0.829,0.154,5.218810159
48257161,1.111565,2.7986,0.0,0,63.69,0,1.305,0.9,-0.556,-0.292,11.60093989,4.02628292,1.43576124,17.64943485,0,10.90292493,-0.022,0.952,1.483,-0.381,2.407912835
177494556,0.675687,1.3183,10.02329115,0,67.43,0,0.842,1.199,-0.336,-0.18,0.0,6.466987258,2.02480725,12.58659724,0,0.0,0.08,1.24,1.243,0.03,4.48080604
29781681,2.018921,4.5916,0.0,0,70.13,0,1.213,0.957,0.046,-0.021,41.93277523,9.04050363,4.896536,42.30403568,0,21.80584986,-0.014,1.302,1.093,-0.052,6.757093706
43881116,2.801293,3.94172,13.08951281,0,37.61,0,1.298,1.023,-0.441,-0.005,41.40098099,6.931717457,2.63303909,25.35272345,0,5.647177221,-0.012,1.026,1.452,-0.169,4.622318469
43141052,1.943994,4.06598,0.0,0,67.64,0,0.887,1.075,-0.13,0.155,12.13273414,5.85816271,2.588628013,24.15398221,0,28.5957371,-0.18,1.162,1.11,0.003,3.704197893
45766450,0.893429,2.7515,0.0,0,41.57,0,1.471,1.092,-0.044,-0.025,0.0,5.954405353,2.367609847,24.69480513,0,0.0,-0.174,1.922,0.989,-0.346,3.283881516
49008924,0.887561,1.5992,4.794537184,1,66.63,0,1.187,1.007,-0.209,0.139,6.420821623,6.374364041,3.706904881,32.59984725,0,5.647177221,-0.081,0.636,1.139,-0.131,5.448821819
43195213,2.391108,3.58704,19.51033443,0,48.78,0,0.691,1.131,-0.375,0.338,6.9237372,5.83001423,2.791083568,36.61664466,0,11.58465192,-0.149,1.633,1.334,0.332,4.105329331
44384801,2.003348,3.5727,10.20932917,1,128.22,0,1.21,1.115,0.221,-0.271,34.98641523,11.49599064,2.479046997,23.41116306,0,11.12690298,-0.017,0.975,0.908,-0.181,5.852835789
177455527,1.272213,2.7379,0.0,0,58.12,0,1.14,1.137,-0.495,-0.038,12.13273414,6.134293471,1.915361295,30.7611722,0,11.25737949,-0.194,0.87,1.3,0.037,3.011412061
33363767,1.66707,2.66382,19.88931523,0,73.97,0,1.079,0.921,-0.196,-0.023,6.066367068,6.327439212,3.405778366,18.80796705,0,5.687386275,-0.068,1.101,1.367,0.026,4.70369231
31416534,0.675687,0.203,6.606881965,0,76.72,0,0.855,0.896,0.123,0.046,16.81432499,3.685725526,0.991645241,0.0,0,5.817862778,-0.033,3.601,1.223,0.057,1.773429766
49055882,1.006894,2.4541,4.736862954,1,47.04,0,1.135,0.98,-0.512,-0.048,11.60093989,5.887242091,1.875471768,24.50554279,0,0.0,-0.099,1.125,1.175,0.085,4.634580583
36695013,1.738313,1.74342,0.0,0,41.29,0,0.722,0.919,-0.301,0.318,19.26246487,4.666301103,3.25598495,25.83111279,0,0.0,-0.038,2.0,1.048,0.033,4.34481413
33361007,1.818252,4.1676,14.94639061,1,64.36,0,1.174,0.874,0.053,-0.036,24.26546827,7.324952338,3.512134121,24.4646017,0,11.32369891,-0.085,0.885,1.117,-0.115,4.995478408
39442564,0.675687,1.9031,0.0,0,68.01,1,1.359,0.89,0.141,-0.016,0.0,4.282108828,1.423665285,12.39368714,1,5.687386275,-0.064,1.276,0.898,-0.319,2.150846068
48830334,1.926255,3.69972,11.50570721,0,41.57,0,1.394,0.924,0.189,0.271,30.33183534,5.446172584,1.990782316,11.94969718,0,11.16387794,-0.076,1.024,0.771,-0.335,4.00080235
23671374,0.827563,3.01224,0.0,0,41.99,0,1.335,0.801,0.162,-0.001,6.066367068,4.447861339,1.342247803,11.07399077,0,0.0,-0.098,0.512,0.563,-0.054,3.204982825
232691116,1.912966,3.69688,6.420821623,0,85.15,0,1.16,1.064,0.018,-0.004,24.26546827,9.457062079,4.368141887,43.67345774,0,21.67537336,-0.157,0.974,1.069,-0.092,6.412641657
44811288,0.943791,5.317,6.606881965,1,53.71,0,1.28,0.827,0.029,-0.161,0.0,8.40049869,2.421827747,11.62981856,0,0.0,-0.079,0.672,0.758,-0.38,3.745898914
23808246,1.273834,2.673,18.32929134,1,58.97,0,1.466,1.088,-0.104,0.058,18.19910121,5.965044463,3.649489411,38.16329874,0,22.55173393,-0.148,1.567,1.138,-0.362,5.179467961
300121190,0.801404,4.6849,13.02770359,0,75.71,0,0.771,0.647,-0.004,0.314,65.82739432,10.84367095,2.890476759,14.81360026,0,0.0,-0.041,1.047,0.98,0.132,6.167198472
49965014,0.675687,1.0869,7.047671983,1,67.07,0,1.18,0.847,-0.389,0.425,6.9237372,3.892041582,2.30364357,20.13718479,0,11.03340144,-0.004,1.692,1.411,0.002,4.040972414
7689820,0.866583,2.2101,0.0,0,77.82,0,1.193,0.638,-0.506,0.054,11.60093989,3.253436322,1.205000159,4.472719516,0,10.90292493,0.005,1.245,1.53,-0.048,3.080677955
36436018,0.675687,2.28742,0.0,1,59.93,0,0.969,1.237,0.081,-0.126,0.0,5.442189853,1.62980564,25.00481062,0,11.38785599,-0.299,1.448,1.059,-0.086,2.403469602
218757,0.888516,2.7283,13.59242839,0,71.76,0,1.023,1.18,-0.077,0.118,0.0,7.613906779,3.546981996,50.48801057,0,0.0,-0.211,0.971,1.03,-0.003,4.744757024
46091137,1.190444,2.8105,13.15163837,0,68.76,0,0.875,0.654,-0.003,0.008,29.47885337,6.891308508,2.760754185,17.95713863,0,16.94476576,0.035,1.34,1.155,-0.099,4.074543505
313091037,0.675687,4.0888,17.94617555,0,49.77,1,1.13,0.806,0.147,-0.028,41.40098099,7.428272684,2.600528342,19.63426922,1,0.0,-0.007,0.918,0.628,-0.33,4.764488104
53926144,2.567713,4.31242,21.86550032,0,88.48,0,1.26,1.181,0.07,-0.1,43.64751549,9.757995753,4.838600429,41.67294531,0,10.90292493,0.081,0.882,0.894,-0.29,8.427991493
45676719,1.726825,1.87622,12.84164325,0,58.36,0,1.227,0.82,0.064,0.14,17.69618563,5.493410465,3.441221423,24.3468923,0,5.687386275,-0.024,0.783,1.022,-0.192,4.810821854
32442245,1.399206,2.5042,0.0,0,72.04,0,0.717,0.793,-0.014,0.064,5.156663257,4.289689196,1.557755462,17.95713863,0,22.8420314,0.039,0.474,1.032,0.046,2.460018356
35721780,0.675687,1.1412,0.0,1,63.27,0,1.553,1.307,-0.216,-0.108,0.0,7.41093294,2.654905447,25.70063629,0,0.0,-0.322,0.714,1.34,-0.427,3.997767773
11964390,1.74056,2.83804,11.28161936,0,71.63,0,1.36,1.018,0.255,-0.107,6.066367068,7.376370067,2.71687723,19.28635638,0,0.0,-0.146,1.197,0.838,-0.287,4.023532486
1123117,0.675687,1.7729,6.544756406,0,50.68,0,1.421,1.051,0.175,-0.003,30.33183534,3.899541744,1.933850281,6.196843572,0,11.03340144,-0.163,0.365,0.608,-0.286,2.759121028
Z1240794986,0.675687,0.6984,4.794537184,0,75.94,0,1.495,1.161,-0.433,0.052,5.920434319,6.366804622,2.56138997,12.39368714,0,5.948339281,-0.213,0.75,1.473,-0.227,3.567874957
232861730,1.512324,1.84742,0.0,1,58.56,0,1.274,0.826,-0.076,0.062,12.13273414,8.0677747,1.82869359,0.0,0,0.0,-0.119,1.09,0.776,0.158,3.551529858
30043512,1.165185,4.349,6.544756406,0,52.65,0,1.218,0.834,-0.002,0.081,34.1290451,8.360151207,2.971782303,42.40549848,0,0.0,-0.002,1.002,1.09,-0.149,5.262065861
300733082,0.675687,-0.7913,0.0,0,117.42,0,0.889,1.007,-0.445,0.268,6.076020107,4.302360646,2.433501322,6.196843572,0,11.03340144,-0.131,1.235,1.481,0.198,3.462590315
49149249,1.05835,3.95702,7.047671983,0,59.39,0,1.348,1.162,-0.26,0.06,18.19910121,7.306707648,3.461338149,38.66621432,0,11.03340144,-0.197,1.23,1.38,-0.174,5.093123343
24068400,0.675687,1.36432,11.33929359,0,59.81,0,1.417,0.949,-0.211,-0.16,0.0,4.731534386,1.418577425,5.687386275,0,0.0,-0.094,0.703,0.97,-0.283,2.234724439
316806315,0.928703,2.6731,6.544756406,0,79.95,0,1.227,1.054,-0.229,0.115,31.13687179,6.477697813,3.53046657,25.04925969,0,11.03340144,-0.078,0.986,0.998,-0.079,4.905300914
49995595,1.216483,2.4014,6.544756406,0,72.7,0,0.84,0.567,-0.267,-0.105,35.86640816,6.578139011,2.179143469,18.17457497,0,11.38785599,-0.004,1.087,1.138,-0.03,3.637418641
44689552,0.675687,1.2896,27.34918958,0,136.63,0,1.18,1.002,-0.097,-0.049,11.60093989,11.53035894,4.599485909,56.63941604,0,0.0,-0.066,1.131,1.249,-0.178,7.869572806
2332260,1.41704,4.9379,10.82998094,1,80.9,0,0.744,0.499,-0.152,0.243,71.50340935,8.221476137,3.152476831,16.69035448,0,5.687386275,-0.049,0.623,1.865,0.137,5.741257701
43132553,1.579361,3.767,6.544756406,0,69.63,0,0.873,0.794,0.131,0.428,65.82033394,6.79374887,3.283480923,5.917906046,0,0.0,0.145,1.353,0.792,0.005,4.801762297
209461,0.675687,0.5684,4.794537184,1,72.11,0,1.343,1.116,-0.34,0.261,0.0,4.916843144,2.076127208,31.90402158,0,0.0,-0.223,1.366,1.171,-0.42,2.939376244
Molecule_1248,0.0,4.881,11.28161936,1,21.7,0,1.117,1.141,0.0,0.376,78.86277189,10.50974083,2.955851388,18.6529643,0,11.12690298,-0.12,1.289,1.063,-0.126,4.369751164
11895268,2.320242,4.3413,13.15163837,0,63.15,0,1.057,0.948,-0.076,0.016,12.13273414,8.643953703,4.165233306,31.05617282,0,11.03340144,-0.085,1.0,0.841,-0.112,6.578241082
49383345,2.163114,3.3233,16.57267505,0,151.23,0,0.887,1.099,-0.061,0.141,26.83757867,10.6145907,6.346803706,25.04925969,0,22.19727937,-0.186,0.837,0.961,0.034,8.919844382
48750880,1.732547,2.2938,6.544756406,0,41.05,0,0.874,1.113,0.446,-0.15,12.13273414,5.442189853,1.466793737,26.83694394,0,0.0,-0.138,0.753,0.324,-0.007,2.462961098
18823186,2.275092,3.5356,0.0,0,47.04,0,0.949,1.012,-0.197,-0.6,23.20187978,5.206618204,1.249523958,11.75375334,0,0.0,-0.022,0.029,1.042,0.027,2.397034903
36367197,1.958443,4.0486,0.0,0,54.69,0,0.652,0.938,-0.028,-0.112,12.13273414,7.901935786,3.532069089,12.1082079,0,16.90455671,-0.086,0.811,0.836,0.117,5.135679865
11915833,1.490969,2.5492,22.37304338,1,51.91,0,1.509,1.048,-0.115,0.01,0.0,6.239652369,3.380694235,30.46001014,0,10.96924436,-0.175,1.382,1.157,-0.464,4.65260978
177400083,2.059067,3.5304,6.176298517,0,34.89,0,1.011,0.797,0.455,0.0,18.90801031,4.609916677,2.837920171,6.041840829,0,10.90292493,-0.032,1.031,0.75,-0.116,3.835664985
139341,2.172171,3.815,20.74675894,1,58.64,0,1.22,0.858,0.001,0.053,36.39820241,10.05151426,4.274970244,26.24115118,0,11.12690298,-0.068,0.857,0.936,-0.259,5.924333502
177473520,2.175874,2.33614,4.794537184,1,61.88,0,1.336,1.146,-0.293,-0.081,6.066367068,9.29720917,2.949164314,33.10276282,0,0.0,-0.196,0.786,1.247,-0.369,4.316650564
48293154,1.132164,3.1663,6.544756406,0,56.74,0,1.02,0.916,-0.527,0.313,25.07050472,4.968365046,1.925803151,18.31159319,0,10.70155169,-0.104,1.015,1.374,-0.009,3.645147512
35693197,0.675687,2.347,4.794537184,0,52.65,0,1.541,1.047,0.11,0.074,0.0,7.485749654,3.266238416,37.42986339,0,0.0,-0.139,1.283,0.832,-0.349,4.677633203
313516885,0.917611,4.6559,0.0,0,82.52,0,0.715,0.685,-0.237,0.299,50.24567681,6.93984341,3.372690545,23.2416526,0,39.36602319,0.318,1.272,1.214,0.218,4.801329584
49992529,1.087,3.15428,13.08951281,0,44.85,0,1.054,0.936,-0.236,0.189,12.13273414,6.760453541,3.130622273,19.28635638,0,0.0,0.044,0.843,1.108,-0.096,4.52540998
LN00130941,0.675687,3.51564,15.13245095,0,81.54,1,1.095,0.933,0.147,0.101,60.66367068,8.186212279,3.342630812,18.49765353,1,0.0,-0.122,1.163,0.975,-0.147,4.505811664
48760058,0.675687,3.0833,6.544756406,0,50.95,0,1.131,0.844,-0.139,-0.241,18.94615621,5.117053455,1.430012561,18.52902952,0,0.0,-0.076,0.801,0.838,0.114,2.300609783
31412633,0.675687,3.20484,0.0,0,76.22,1,1.0,0.671,0.258,-0.011,34.98558302,4.450130077,2.15117726,11.25737949,1,22.35710035,0.061,1.198,0.8,-0.118,3.129940558
36698232,1.557339,3.0587,19.38639965,1,54.8,0,0.978,1.184,0.076,0.435,37.25557254,6.354395629,2.961885666,30.92271666,0,11.38785599,-0.251,1.353,0.927,-0.049,4.308869019
1553084,0.908699,3.5184,10.02329115,0,106.23,0,1.074,1.18,0.193,-0.292,18.19910121,7.643274317,2.670070959,11.75375334,0,5.687386275,0.215,1.235,0.665,0.078,5.420512871
43470233,2.214264,2.83598,0.0,0,48.71,0,1.12,0.809,-0.425,-0.363,0.0,4.40680395,1.249550653,11.88422985,0,0.0,-0.048,0.992,1.143,-0.327,2.005664687
49667242,1.050689,3.31232,6.544756406,0,38.25,0,1.275,1.02,-0.106,0.036,6.066367068,7.044241611,3.149436343,24.35343402,0,0.0,-0.111,1.414,0.855,-0.371,4.425133521
177435260,0.675687,1.18012,4.794537184,0,73.74,0,1.472,1.019,-0.014,0.032,6.420821623,5.944886953,2.937564565,37.79085966,0,0.0,-0.139,0.717,0.698,-0.239,4.583024589
36258440,0.675687,2.3819,0.0,0,41.05,0,0.934,1.294,-0.436,0.235,12.13273414,4.900240536,1.603818214,17.46990587,0,10.90292493,-0.323,1.563,1.224,0.214,3.441924291
53752451,0.675687,3.533,16.13383077,0,49.41,0,1.364,0.758,0.091,-0.082,24.26546827,9.260094396,3.144650297,31.62819537,0,6.076020107,-0.032,1.084,0.825,-0.406,4.845787432
36961779,1.136816,2.6099,17.76011521,1,56.15,0,1.439,0.861,0.061,-0.03,18.19910121,5.18165052,2.752720337,17.49443211,0,10.90292493,-0.061,0.967,1.234,-0.255,3.817622937
222761300,2.36163,2.1824,16.75408558,0,66.4,0,1.275,1.601,-0.04,0.077,24.97437738,6.901463805,2.850905923,20.13718479,0,11.03340144,0.309,1.083,0.974,-0.235,6.102847115
31611971,2.273703,3.58732,6.544756406,1,41.91,0,1.093,1.081,-0.17,0.115,12.14238718,6.012143882,2.278320667,25.48319996,0,10.21662063,-0.088,1.144,1.196,-0.165,3.968618294
31507581,0.927935,3.00732,0.0,0,104.3,0,0.978,1.053,0.093,-0.275,11.60093989,6.749502516,1.941838936,6.066367068,0,0.0,-0.033,0.989,0.784,-0.161,3.352910241
49317565,1.312008,3.0358,6.420821623,0,59.15,0,0.862,0.639,-0.432,0.353,24.41912813,4.818489641,2.503785077,10.94351426,0,11.38785599,-0.083,1.972,1.226,0.107,4.195246956
22058534,1.952101,6.3892,20.85327209,0,46.17,0,0.585,1.292,0.397,-0.111,76.87703712,7.063603164,2.497973745,5.687386275,0,0.0,0.018,2.067,0.624,0.694,6.440706844
3593598,2.09872,4.1982,0.0,0,53.76,0,1.365,0.951,-0.266,0.159,41.93277523,7.90382526,3.290385182,37.30592861,0,11.32369891,-0.018,1.14,1.298,-0.213,5.160521261
46038339,1.005481,1.9567,0.0,1,57.7,0,1.208,1.221,-0.484,0.258,12.13273414,4.049367896,2.435225705,25.48319996,0,11.03340144,-0.321,0.882,1.442,-0.11,3.510923543
42893097,1.558613,2.66842,0.0,1,54.38,0,0.97,1.303,-0.386,0.165,18.19910121,6.547226984,3.137475465,43.3255449,0,10.90292493,-0.29,1.172,1.413,-0.027,4.49827325
43239399,2.092731,6.2062,13.08951281,0,24.5,0,0.921,1.12,0.072,0.04,55.45467375,9.815374555,4.009021035,18.77689909,0,11.12690298,-0.102,1.105,0.879,0.061,6.11029402
165195,1.861887,5.3888,0.0,0,48.99,0,1.014,0.822,0.063,0.042,6.066367068,7.747124243,4.232176475,52.92801834,0,22.16030442,-0.043,1.185,0.971,-0.132,5.837742771
260568164,2.032139,1.671,0.0,0,67.93,0,0.558,1.094,-0.301,0.352,18.19910121,5.007073514,1.200584908,18.99082744,0,0.0,-0.128,2.247,1.354,0.267,2.845746085
5799439,2.136644,3.8334,12.80052559,0,50.49,0,0.828,0.681,-0.108,-0.027,52.79201675,6.764279069,1.955946401,29.8934642,0,0.0,-0.109,1.099,0.891,0.151,6.028535814
11480019,2.633232,3.6794,9.589074368,1,61.88,0,1.224,0.996,0.124,0.06,41.40098099,9.168639228,3.073924868,33.10276282,0,0.0,-0.02,1.174,1.084,-0.211,5.114759689
30457837,1.97004,3.7454,6.544756406,0,41.15,0,0.961,0.976,-0.399,0.054,18.19910121,6.610391259,3.210319807,19.15587988,0,11.03340144,-0.096,1.721,1.433,0.009,4.445230397
295412827,0.675687,1.8989,19.63426922,0,21.06,0,1.628,1.026,-0.569,0.544,30.33183534,4.100294046,2.216586758,25.83111279,0,0.0,0.048,0.691,1.462,-0.685,3.067151257
46034633,1.306875,3.80806,6.544756406,0,63.84,0,0.787,0.828,0.118,-0.119,5.156663257,6.158354278,2.264503894,22.88719805,0,11.25737949,-0.008,0.961,0.823,0.041,3.630029981
