ID,activity,rdMD_123,rdMD_4,rdMD_73,rdMD_309,rdMD_2,rdMD_16,rdMD_68,rdMD_266,rdMD_70,rdMD_64,rdMD_67,rdMD_314,rdMD_303,rdMD_225,rdMD_18,rdMD_1,rdMD_238,rdMD_177,rdMD_74,rdMD_272
CHEMBL2180024,0.688419822,3.9205,1,18.05064018,0.767,0.095238095,0,11.54730479,-0.182,16.53128331,0.0,11.12690298,1.171,0.918,-0.034,-3.34,63.63,-0.016,0.165,83.04216729,0.513
49901113,1.017826038,3.1654,0,11.60529232,1.023,0.105263158,0,16.72078771,0.088,31.87873002,11.92367057,11.25737949,0.846,0.816,-0.201,-3.25,86.72,-0.163,0.157,67.12146726,1.136
CHEMBL1689127,0.457881897,3.2179,1,18.05064018,0.669,0.363636364,1,23.47742491,-0.224,59.06582389,26.24115118,5.749511833,1.052,0.794,0.098,-2.64,70.08,-0.017,1.132,42.46456948,0.807
CHEMBL1309562,-0.37675071,3.50332,1,5.824404498,0.6,0.294117647,1,27.37126929,0.126,36.27123378,31.20318647,10.44059869,0.83,1.049,-0.085,-1.98,38.25,0.017,0.862,36.39820241,1.601
CHEMBL1113,1.039414119,3.4292,2,5.563451492,0.911,0.235294118,1,23.12394595,-0.416,36.91455514,26.17902562,11.49902367,1.536,1.106,0.14,-2.04,36.86,-0.183,1.016,47.45697421,0.669
CHEMBL498,0.602059991,1.7379,0,13.34455882,1.118,0.3,0,27.65534556,0.068,20.9936679,6.544756406,0.0,0.936,1.441,0.423,-1.27,75.27,0.272,3.175,29.16095175,0.737
CHEMBL2349334,-0.795880017,2.8547,0,18.90801031,0.673,0.3125,0,39.26363074,-0.057,32.70718575,11.92367057,0.0,0.937,1.437,0.177,-1.9,90.9,0.206,4.145,40.28280901,1.409
CHEMBL594671,-0.13076828,4.1748,0,25.32883194,0.868,0.285714286,0,33.97646398,-0.204,10.89115825,5.316788604,0.0,0.999,1.075,-0.067,-1.39,41.99,0.168,1.802,35.84237462,0.537
CHEMBL1951183,1.605735894,2.1943,1,31.24673798,0.789,0.44,1,33.27454872,-0.053,64.42332665,44.13268819,11.49902367,1.09,1.19,-0.004,-3.35,154.5,0.11,1.97,41.29368589,1.509
324071116,-0.026872146,3.77198,0,5.563451492,1.054,0.0,0,38.21454225,-0.048,13.40177551,4.722094864,6.069221313,1.13,1.086,-0.075,-2.63,85.75,0.003,3.063,41.42416239,1.11
CHEMBL2331843,1.310693312,3.0439,1,19.03848682,0.651,0.3,1,51.24749049,0.023,39.06726772,17.98942254,0.0,0.741,1.209,-0.188,-2.62,110.66,-0.091,3.251,40.64470831,1.32
CHEMBL1922056,0.369215857,4.7901,4,50.48202073,0.393,0.5,4,5.969305288,-0.193,64.32063607,32.72378203,11.38785599,1.256,0.849,-0.274,-3.03,68.46,0.105,0.381,65.18676562,1.863
CHEMBL2011112,0.506505032,3.5959,2,56.23405416,0.619,0.52,1,35.18150141,-0.162,69.34192767,36.39572396,0.0,0.941,1.04,0.02,-2.87,81.67,0.08,0.69,24.26546827,0.396
CHEMBL1916282,0.045322979,4.45434,0,49.31031696,0.779,0.333333333,0,21.74833366,0.167,30.14730229,4.722094864,5.687386275,1.006,1.541,-0.054,-3.13,93.09,0.239,1.753,59.49278709,1.562
320364216,0.850401148,3.4108,0,29.88645228,0.712,0.192307692,0,28.35651327,-0.058,34.40604735,11.05045608,17.07524226,0.972,0.964,-0.064,-4.64,136.77,0.088,0.622,59.78327031,1.213
CHEMBL2070241,1.862787098,-0.649,1,88.45569998,0.766,0.46,1,70.08922262,0.083,134.6271593,13.08951281,0.0,0.977,0.821,0.177,-8.31,378.97,0.119,1.948,78.31071557,1.279
CHEMBL271012,-0.853871964,2.6037,0,12.48718869,0.691,0.266666667,0,39.26363074,0.01,32.70718575,11.92367057,0.0,0.862,1.322,0.148,-1.97,90.9,0.038,4.413,34.21644194,1.484
CHEMBL235789,0.940516485,3.6914,1,54.44636991,0.755,0.695652174,1,17.50811962,-0.012,43.53087149,32.72378203,0.0,1.092,0.913,-0.082,-1.1,44.37,0.075,0.715,18.19910121,1.053
CHEMBL178737,1.1532049,2.124,3,16.82083098,0.621,0.259259259,1,45.54178518,0.1,74.44509935,32.84803315,0.0,1.011,0.992,0.173,-4.44,101.18,0.137,0.638,54.98873313,0.911
CHEMBL71,0.133538908,4.8944,1,6.420821623,0.55,0.294117647,0,34.73759739,0.019,32.08476651,32.08476651,0.0,1.015,1.218,0.304,-1.16,6.48,-0.153,4.282,52.25553643,0.87
CHEMBL1950844,0.418301291,4.0721,1,68.91429759,0.618,0.548387097,1,11.81435946,-0.186,61.52173288,26.6819412,0.0,1.219,0.776,0.18,-2.7,73.47,0.131,0.348,60.66367068,1.471
CHEMBL2064327,0.075546961,3.60452,1,5.563451492,0.769,0.25,1,16.72078771,-0.248,31.28725526,31.20318647,11.49902367,1.061,0.939,0.305,-2.86,54.56,-0.154,0.499,47.25910666,0.94
CHEMBL1080151,0.838849091,3.06302,1,23.66712972,0.745,0.388888889,1,34.05240919,-0.047,51.22316935,41.83676368,0.0,1.015,0.777,0.063,-2.99,100.98,-0.121,1.73,18.59053071,0.797
CHEMBL2179280,0.075546961,6.19342,1,79.52015583,0.685,0.433333333,1,17.57024518,-0.035,38.61633339,13.08951281,11.49902367,0.848,1.173,0.019,-3.36,104.63,0.136,0.996,58.25048742,0.58
CHEMBL2147309,0.903632516,4.17662,0,27.30929616,0.824,0.272727273,0,5.907179729,-0.003,40.18705218,13.15163837,11.25737949,0.924,0.741,0.046,-3.47,77.0,0.179,1.053,42.85599899,0.946
29261445,-0.356547324,3.43394,0,26.49251536,0.802,0.222222222,0,33.14797252,0.219,18.00095579,12.84346502,5.749511833,1.332,1.381,-0.041,-2.6,77.24,0.013,0.501,30.33183534,1.497
CHEMBL1934423,0.866877814,3.42654,1,61.77297941,0.779,0.545454545,1,21.74833366,-0.105,43.36106622,17.93585879,0.0,1.327,1.459,-0.082,-2.39,102.32,0.132,1.871,29.16095175,1.538
CHEMBL2011938,0.113943352,4.023,0,16.7788103,1.032,0.181818182,0,38.68838784,0.055,46.04240417,25.51609896,17.13736782,0.921,1.289,-0.051,-3.46,104.82,-0.032,4.201,59.46145264,1.131
CHEMBL2179667,0.583198774,3.48104,1,45.93182723,0.71,0.32,1,5.969305288,-0.192,38.61633339,13.08951281,11.49902367,1.095,1.186,0.081,-3.65,104.63,0.169,0.354,58.25048742,0.968
CHEMBL426658,-0.045757491,3.6406,1,12.84164325,0.946,0.294117647,1,23.06597989,0.314,33.85366298,18.53055253,11.25737949,0.606,1.175,-0.003,-2.11,51.45,-0.138,0.615,42.59504598,0.801
CHEMBL1210207,0.173186268,5.38792,1,48.1740093,0.754,0.379310345,1,5.907179729,-0.27,48.13618555,26.30327674,22.62592665,1.063,1.011,-0.036,-3.45,63.69,-0.084,0.416,54.85825662,0.821
CHEMBL603584,1.809828961,3.3685,1,17.73712672,0.633,0.363636364,0,29.32575624,-0.014,57.17501545,39.19456405,5.749511833,1.14,0.795,-0.01,-2.51,59.08,0.072,1.688,53.42642002,1.61
CHEMBL1762530,0.912753304,3.46202,2,11.12690298,0.904,0.407407407,2,34.51574716,0.009,74.7287099,79.67074326,0.0,1.029,1.068,-0.143,-3.4,86.22,-0.043,0.335,48.66141305,0.637
CHEMBL2062583,0.075546961,3.13778,0,31.74965356,0.744,0.304347826,0,33.96253093,0.048,42.82758779,17.24045917,17.3266008,0.805,1.079,-0.119,-3.9,120.27,-0.049,0.289,36.65915542,0.578
CHEMBL2316382,0.7355989,3.5306,1,39.25154859,0.779,0.346153846,1,39.45004864,-0.087,54.47517491,38.44087566,5.879988336,1.223,0.932,-0.091,-3.14,112.61,0.058,1.279,48.53093655,1.04
CHEMBL809,0.164352856,5.1796,0,41.4917446,0.869,0.294117647,0,23.20187978,0.106,7.047671983,7.047671983,0.0,0.845,0.855,-0.026,-1.02,12.03,-0.049,1.911,42.46456948,0.553
CHEMBL2151176,-0.004364805,4.25482,1,48.32852197,0.919,0.458333333,0,11.63572556,0.007,39.3396811,19.03346811,11.43689811,0.971,1.225,0.232,-2.97,83.32,-0.072,0.397,30.72326485,1.148
CHEMBL1539037,1.245759356,2.62946,0,29.1965336,0.742,0.333333333,0,17.37221973,-0.518,32.59901401,12.42658615,5.749511833,2.135,1.087,-0.093,-2.96,81.41,0.03,0.193,24.26546827,1.044
CHEMBL1917457,1.092720645,4.43842,0,12.61766519,0.736,0.157894737,0,40.06773611,-0.02,21.55011206,5.316788604,11.49902367,1.025,0.841,0.063,-2.99,80.56,-0.016,1.213,42.46456948,0.395
CHEMBL2062575,1.003891166,2.86688,0,18.90801031,0.822,0.272727273,0,33.96253093,0.133,57.15710411,37.81843399,11.88708409,0.736,1.16,-0.263,-3.9,103.28,0.024,0.234,42.72552249,0.677
CHEMBL373751,0.045322979,3.95838,0,10.44059869,0.841,0.181818182,0,32.20744045,-0.112,38.44423942,20.47536427,28.31883879,0.842,1.095,-0.081,-3.55,103.44,-0.047,1.958,53.68737303,0.951
CHEMBL2178939,1.039414119,2.59904,0,65.46178682,0.708,0.454545455,0,21.83765061,-0.172,36.45588267,6.255769184,11.25737949,1.071,0.739,-0.067,-2.81,132.11,0.233,0.88,24.26546827,0.418
CHEMBL163870,1.003891166,3.43232,1,29.79295073,0.725,0.304347826,1,5.907179729,-0.047,28.67202183,13.21376393,11.43689811,1.372,0.791,-0.137,-3.19,79.37,-0.049,0.527,54.85825662,1.055
CHEMBL1934418,0.725911632,4.53324,1,68.19380104,0.723,0.565217391,1,33.51021861,-0.043,41.6530095,16.22780208,0.0,1.267,1.489,-0.074,-2.0,93.09,0.224,2.392,29.16095175,0.99
317459301,1.02011257,4.25312,1,50.04326223,0.652,0.4,0,5.907179729,-0.142,27.6520576,6.792942306,34.14425914,0.906,1.2,-0.015,-3.35,103.12,0.14,0.234,36.39820241,0.992
CHEMBL514670,0.204119983,5.14902,0,31.84288033,0.974,0.095238095,0,40.60793468,0.296,16.79833798,16.36724469,0.0,0.656,0.927,-0.064,-3.59,97.11,0.372,1.369,54.72778012,0.828
CHEMBL360227,1.461648568,3.382,1,40.89581755,0.643,0.363636364,0,29.10268562,0.164,47.99982221,31.07893535,0.0,1.1,0.718,-0.045,-2.62,86.87,0.302,2.924,36.39820241,1.022
CHEMBL1921917,1.683677299,4.5677,4,56.57556992,0.368,0.586206897,4,5.969305288,-0.32,65.70872922,39.26853844,0.0,1.4,0.826,-0.151,-2.24,42.43,0.107,0.224,54.85825662,1.924
CHEMBL2062574,0.745074792,3.01098,1,25.32883194,0.773,0.304347826,1,33.96253093,0.102,56.15127295,36.81260283,11.88708409,0.751,1.057,-0.202,-3.9,103.28,0.0,0.237,42.72552249,0.784
CHEMBL256668,0.056904851,2.0763,0,12.48718869,0.729,0.25,0,28.74362567,-0.026,37.69116427,11.92367057,0.0,0.85,0.947,0.007,-2.59,103.79,-0.091,1.834,34.34691844,1.793
CHEMBL2207666,0.26245109,3.469,1,23.19963192,0.746,0.333333333,1,39.88150794,0.249,59.28455378,26.17902562,5.749511833,0.858,1.066,0.035,-2.58,94.66,-0.074,1.476,53.45595023,0.573
CHEMBL1360603,0.621176282,2.6083,0,23.04197329,0.828,0.214285714,0,5.907179729,-0.269,12.51406169,6.606881965,5.749511833,1.405,1.195,0.06,-2.23,51.47,-0.13,0.217,47.07851634,0.985
CHEMBL1824041,1.357744325,1.26378,3,24.09902273,0.749,0.416666667,1,23.31960851,-0.104,67.13287809,49.60948789,17.56824498,1.206,0.8,-0.102,-3.68,119.82,-0.098,0.344,30.33183534,0.972
CHEMBL1950720,0.754348336,2.8249,2,57.43294005,0.557,0.703703704,2,11.81435946,-0.186,72.96639901,33.22669761,0.0,1.241,0.739,0.162,-1.92,64.68,0.104,0.344,30.33183534,1.723
CHEMBL2178934,0.447158031,2.8987,0,54.07393083,0.571,0.421052632,0,5.907179729,0.24,27.58854613,6.606881965,11.25737949,0.775,0.607,-0.148,-2.27,89.1,0.068,0.126,36.65915542,0.745
CHEMBL1916545,1.496514519,1.8255,2,18.53557124,0.807,0.458333333,1,11.03340144,-0.131,65.43463794,39.95783069,17.379012,1.325,1.002,-0.052,-3.17,90.74,-0.084,0.327,41.3232161,0.797
CHEMBL216981,0.252853031,2.89822,0,41.26488317,0.697,0.285714286,0,22.96933855,-0.189,30.00896082,24.72892117,5.749511833,1.285,1.027,-0.17,-3.55,111.88,-0.18,0.456,44.33806065,0.815
CHEMBL2018969,0.123851641,3.996,0,24.97437738,0.86,0.25,0,55.58898436,0.01,41.9228372,11.83189241,5.749511833,0.909,1.43,0.012,-3.12,122.55,0.061,3.344,58.80648279,0.462
CHEMBL1797410,-0.045757491,5.15182,0,16.8871504,0.835,0.25,0,29.10905951,0.074,28.83100199,6.606881965,17.13736782,0.925,0.559,-0.062,-2.78,77.25,0.231,3.469,41.05177385,1.112
36557633,0.630986911,3.46638,0,38.14594894,0.541,0.411764706,0,11.03340144,-0.182,24.73242031,0.0,17.3266008,1.283,1.278,-0.246,-2.68,83.18,0.002,0.129,30.98421786,0.758
150211,1.062130535,3.6133,2,48.55250002,0.529,0.47826087,2,5.907179729,0.183,53.41475974,32.72378203,0.0,0.682,0.827,-0.093,-2.27,36.44,-0.024,0.172,42.46456948,1.061
CHEMBL1526610,1.750508395,1.9173,0,4.877147194,0.87,0.111111111,0,23.06182839,-0.203,11.06384299,5.316788604,0.0,0.628,0.947,-0.113,-1.62,55.13,-0.056,0.533,34.36542191,0.873
CHEMBL563498,0.563481085,0.89078,0,5.563451492,0.758,0.0,0,5.948339281,-0.11,9.967957042,5.733667477,17.3266008,1.151,1.155,-0.363,-2.61,95.56,0.31,0.119,35.12637253,0.77
CHEMBL1650737,0.894316063,2.5441,1,18.78998253,0.915,0.388888889,1,35.0028675,-0.001,63.54635198,48.94656122,5.879988336,0.875,0.866,-0.099,-3.25,126.0,-0.135,1.379,18.46005421,1.408
CHEMBL72292,0.553883027,3.2977,2,5.563451492,0.802,0.315789474,1,33.01590547,-0.139,62.78826434,38.54348621,5.749511833,0.914,0.633,-0.035,-2.79,74.24,0.445,1.874,47.45697421,0.694
CHEMBL742,1.763353109,2.8978,0,31.24673798,0.643,0.461538462,0,17.38418484,-0.345,12.83091693,7.047671983,0.0,1.305,1.17,-0.075,-0.86,29.1,-0.1,1.463,24.26546827,1.271
CHEMBL426823,-0.552841969,4.01042,1,31.88013006,0.819,0.476190476,1,16.91758364,-0.324,41.48461888,31.20318647,11.8262961,1.335,1.137,-0.112,-2.83,73.51,0.119,0.218,34.74898628,1.185
CHEMBL2337980,1.365300749,2.6478,1,43.97084352,0.837,0.6,1,35.14017402,-0.398,65.80848946,32.72378203,0.0,1.322,0.982,0.115,-1.54,93.7,0.007,1.346,18.19910121,0.917
CHEMBL2059197,0.88536122,3.6674,0,39.88494067,0.846,0.19047619,0,22.90988645,-0.163,48.26018912,6.544756406,16.81428926,0.889,0.816,0.01,-4.22,125.79,0.334,0.779,42.98647549,0.678
CHEMBL567,0.173186268,3.9427,2,6.420821623,0.47,0.428571429,1,34.73759739,0.163,67.32652366,57.32008654,0.0,0.887,0.787,0.308,-1.24,29.95,-0.156,4.21,52.25553643,0.886
CHEMBL1916286,0.173186268,4.41952,0,75.85097358,0.669,0.565217391,0,21.74833366,0.455,35.39724032,4.722094864,5.687386275,0.675,1.563,-0.023,-2.35,93.09,0.231,1.611,30.33183534,1.548
CHEMBL402986,-0.537602002,2.4646,0,12.48718869,0.702,0.266666667,0,39.26363074,-0.117,32.70718575,11.92367057,0.0,1.03,1.393,0.171,-1.9,90.9,0.197,4.181,40.28280901,1.444
CHEMBL153064,0.173186268,1.7012,0,17.28172588,0.774,0.090909091,0,16.7524893,0.142,10.88977234,0.0,5.749511833,1.298,1.141,-0.318,-2.1,67.51,-0.007,0.177,33.47715639,0.928
CHEMBL2153435,0.838849091,3.65602,1,42.16211163,0.853,0.272727273,0,23.21980462,-0.236,40.03788194,13.65455395,11.43689811,1.281,1.008,0.023,-3.19,81.4,-0.044,0.857,47.45697421,0.324
CHEMBL1916537,0.621176282,1.9545,3,30.51984436,0.746,0.48,1,23.31960851,-0.009,67.63579367,50.11240346,11.49902367,1.085,0.845,-0.156,-3.17,96.03,-0.056,0.332,30.33183534,0.847
CHEMBL463981,0.958563883,2.7815,0,0.0,1.043,0.555555556,0,32.96101692,0.447,38.52564421,6.606881965,0.0,0.597,1.133,0.05,-0.56,66.4,0.303,4.459,16.34191331,0.509
CHEMBL1771,0.133538908,3.6739,1,22.04589101,0.594,0.3125,0,28.90703106,-0.162,24.52376897,13.65455395,0.0,1.209,0.992,-0.002,-1.36,29.54,0.143,2.488,35.71189811,0.744
CHEMBL480924,0.340444115,4.4287,1,36.54419074,0.659,0.384615385,1,33.87226349,0.086,54.6188164,43.00260592,5.749511833,0.757,0.88,-0.014,-3.46,83.72,-0.136,0.572,36.52867891,0.627
CHEMBL2158829,0.428134794,5.2166,2,25.68328649,0.673,0.48,2,34.85857134,-0.033,61.4103728,44.23057372,11.49902367,0.946,0.956,0.071,-2.15,62.24,-0.086,1.639,42.46456948,0.59
CHEMBL2107366,1.229425848,3.84093,0,35.22592572,0.764,0.307692308,0,12.21787344,-0.117,9.967957042,0.0,0.0,1.223,0.544,-0.105,-1.35,31.58,0.469,0.554,24.39594478,0.441
CHEMBL2335906,0.553883027,4.4998,1,24.94985114,0.982,0.192307692,1,34.03358044,-0.235,39.53637832,18.40630142,11.12690298,1.153,1.011,-0.161,-3.97,92.16,0.032,0.13,78.18023906,0.903
CHEMBL1650736,1.403292145,2.0298,1,18.78998253,0.837,0.388888889,1,23.40192761,-0.028,63.54635198,48.94656122,5.879988336,0.995,0.762,-0.085,-3.61,126.0,-0.147,0.62,18.46005421,0.969
CHEMBL1921936,0.495544338,5.1481,4,51.01211843,0.49,0.566666667,4,5.969305288,-0.223,67.33163266,45.8754204,5.749511833,1.109,0.839,0.042,-2.44,38.77,-0.02,0.516,54.59730362,1.051
CHEMBL372205,-0.045757491,3.58198,2,22.84517737,0.581,0.321428571,1,17.41242878,-0.028,67.77045477,55.73736542,17.56824498,1.039,0.922,-0.116,-4.09,81.93,-0.093,0.325,66.86051426,1.123
CHEMBL2179668,0.912753304,3.31172,1,40.36837573,0.719,0.291666667,1,5.969305288,-0.143,38.61633339,13.08951281,11.49902367,1.021,1.036,0.052,-3.72,104.63,0.076,0.484,58.25048742,0.768
CHEMBL2171039,0.487138375,5.0529,2,25.68328649,0.769,0.434782609,2,50.85722534,-0.102,62.5735638,26.17902562,5.749511833,1.139,1.297,-0.005,-1.71,78.95,0.067,3.62,47.36005295,0.884
252308493,0.969089603,3.6281,1,40.27487419,0.706,0.277777778,0,17.50811962,0.17,42.31367275,6.544756406,5.948339281,0.765,0.823,-0.088,-3.08,76.8,0.243,1.84,30.59278835,1.178
CHEMBL1689123,-0.161150909,3.0885,1,18.90801031,0.693,0.380952381,1,27.59353633,-0.238,60.9817474,26.24115118,5.749511833,1.062,1.003,0.063,-2.13,87.15,0.113,1.778,53.42642002,0.857
CHEMBL522460,1.549738731,3.93952,2,42.8520303,0.492,0.48,2,11.03340144,-0.246,51.57176408,26.17902562,0.0,1.024,1.141,-0.208,-2.37,44.27,0.25,0.108,53.32547373,1.14
CHEMBL2180273,-0.769551079,5.7342,1,52.01794958,0.546,0.37037037,0,17.46423524,0.231,24.0711172,6.606881965,11.12690298,0.992,0.995,-0.157,-3.01,55.73,0.136,0.205,70.85985219,1.224
89942274,1.560468571,1.4172,1,22.97565387,0.8,0.235294118,0,27.57741173,0.157,42.37425138,18.11731419,0.0,0.896,0.929,0.042,-3.08,117.75,0.029,1.846,41.52108365,0.8
CHEMBL2058529,-0.698970004,5.6032,0,17.54772461,0.773,0.136363636,0,17.57024518,0.022,11.07583268,0.0,16.87641482,0.819,0.818,0.06,-2.78,46.53,0.12,1.105,72.79640482,0.85
CHEMBL2178390,0.418301291,4.42282,0,85.22716727,0.556,0.47826087,0,11.87648502,0.026,26.95096945,0.0,11.25737949,0.968,0.871,-0.185,-2.76,106.17,0.186,0.227,24.26546827,0.823
CHEMBL1952329,0.592176757,4.0486,1,12.84164325,0.776,0.4,1,11.46504,-0.028,52.54226801,31.9987298,17.00689132,0.836,0.703,-0.137,-2.81,54.69,0.719,0.585,42.59504598,0.974
CHEMBL481612,1.212720154,3.4237,1,17.28172588,0.691,0.291666667,1,62.981323,0.057,66.19756466,49.60948789,5.749511833,0.773,0.954,-0.014,-3.27,121.02,-0.092,2.177,36.52867891,0.639
CHEMBL2322164,1.101403351,0.89938,0,5.563451492,0.943,0.083333333,0,5.948339281,0.22,17.07775458,12.84346502,23.07611263,0.808,0.983,-0.327,-2.81,104.79,0.133,0.157,29.06000546,0.755
CHEMBL383235,0.525044807,3.1436,0,18.90801031,0.553,0.3125,0,44.39518922,0.095,32.70718575,17.65733805,0.0,0.71,1.394,0.187,-1.9,96.95,0.197,4.048,35.48827182,1.406
CHEMBL380732,0.173186268,3.4218,0,18.90801031,0.594,0.3125,0,44.39518922,0.1,32.70718575,17.65733805,0.0,0.585,1.177,0.237,-2.04,96.95,-0.057,4.972,23.35553769,1.429
CHEMBL2335867,0.1430148,4.12002,0,15.92144017,1.043,0.166666667,0,28.44583022,0.042,41.1205512,25.57822452,11.12690298,0.839,1.106,0.09,-3.84,89.03,0.158,0.236,67.12146726,1.032
CHEMBL2010831,1.278524965,3.7744,1,29.53199772,0.731,0.434782609,1,15.74443287,-0.228,56.55959098,26.39295398,0.0,0.992,0.86,-0.04,-2.39,57.69,0.388,1.038,53.42642002,0.615
44811754,-1.22184875,4.71102,0,5.563451492,0.853,0.055555556,0,40.08792966,-0.109,19.93591408,11.05045608,11.49902367,1.386,1.1,-0.032,-3.46,101.74,-0.1,1.226,36.65915542,0.936
CHEMBL107313,0.754348336,2.1474,1,24.47146181,1.099,0.466666667,0,11.79549069,-0.061,48.97758898,20.82647705,11.49902367,1.114,0.806,0.165,-2.44,92.87,-0.046,0.44,22.2808516,0.979
CHEMBL1416617,0.113943352,3.42992,0,5.693927995,0.396,0.0625,0,5.817862778,-0.592,9.780484743,5.733667477,16.81428926,1.578,1.228,-0.258,-2.55,43.84,-0.004,0.044,60.66367068,1.583
CHEMBL1097062,-0.004364805,2.821,0,24.33593958,0.747,0.1875,0,44.6184359,0.199,21.7295053,5.733667477,5.687386275,0.89,1.171,0.04,-2.38,90.01,-0.025,1.527,34.44006823,0.686
CHEMBL2164567,0.967547976,3.4987,0,22.97565387,0.699,0.263157895,0,16.94058116,-0.127,45.1610898,19.69639478,5.687386275,0.921,0.847,0.071,-2.87,58.36,0.374,0.759,48.66141305,0.873
CHEMBL2151141,1.075181855,2.5735,1,30.70889471,0.745,0.277777778,0,23.20352018,-0.151,28.79829453,7.047671983,22.96777162,1.136,1.049,0.182,-2.65,71.58,0.268,1.055,34.89888878,1.378
CHEMBL1071,-1.301029996,4.0258,0,12.31154554,0.553,0.111111111,0,5.969305288,-0.235,16.0598112,0.0,22.5810784,1.172,1.184,0.506,-2.88,63.33,0.183,0.343,65.08082162,1.073
CHEMBL1385850,1.003891166,2.2799,0,16.18239317,0.919,0.111111111,0,17.00270672,-0.283,21.04378972,0.0,0.0,1.447,0.412,-0.542,-2.05,65.98,0.375,0.568,18.19910121,1.296
CHEMBL565073,0.495544338,6.5381,1,47.55811166,0.786,0.290322581,1,5.907179729,0.03,33.44768044,13.08951281,5.687386275,0.804,0.922,-0.071,-3.98,50.16,0.333,0.615,91.51741204,0.806
CHEMBL2017291,0.369215857,4.16254,0,30.11368144,0.741,0.217391304,0,21.93632637,0.209,31.78549601,7.109797541,16.87641482,0.847,0.921,0.201,-3.94,98.83,-0.007,0.546,52.04315461,1.086
45816980,0.866877814,2.4907,1,22.6032148,0.783,0.277777778,0,11.594566,-0.065,32.34854018,12.42658615,17.13736782,1.014,1.087,-0.164,-3.09,73.97,0.053,0.209,36.65915542,0.772
CHEMBL1000,1.278524965,3.1482,1,17.16874381,0.59,0.380952381,1,17.57024518,-0.069,66.8131981,45.93754596,0.0,0.883,0.524,0.013,-1.92,53.01,0.051,0.786,54.59730362,0.411
CHEMBL2177916,0.428134794,4.3021,1,22.25380597,0.808,0.08,0,5.835619786,0.123,22.91337437,7.109797541,16.87641482,0.873,0.958,-0.031,-4.06,73.39,0.01,0.251,90.4434497,0.793
CHEMBL578675,1.349860082,2.3675,0,13.8474744,0.824,0.307692308,0,5.817862778,0.527,28.10357393,12.42658615,17.26784433,0.591,0.853,-0.143,-2.17,59.93,-0.147,0.126,30.59278835,1.233
CHEMBL1957845,1.342225229,1.52,1,5.563451492,0.69,0.294117647,1,11.5955165,-0.225,40.25504952,31.20318647,0.0,1.156,1.113,-0.023,-2.67,51.77,-0.005,0.312,47.52005967,0.79
CHEMBL638,1.72794771,2.1769,0,24.09902273,0.68,0.25,0,0.0,-0.234,29.8389477,0.0,0.0,1.106,0.879,-0.041,-2.81,76.72,-0.119,0.828,43.377905,0.966
CHEMBL2031227,1.503382063,3.5699,1,21.48489166,0.741,0.214285714,1,28.18487721,-0.017,53.58486524,43.44339594,11.75660759,0.995,1.059,-0.065,-4.48,94.26,0.107,0.289,71.78552794,1.36
CHEMBL422649,0.958563883,2.7712,0,6.9237372,0.972,0.1875,0,21.43181914,0.063,31.20885344,5.316788604,0.0,0.726,0.954,-0.018,-2.39,83.47,0.266,1.4,64.38827057,1.014
CHEMBL253641,0.075546961,4.6981,1,46.8137236,0.824,0.387096774,1,27.30524343,0.005,56.96443415,35.00912742,0.0,0.876,0.964,-0.061,-3.68,110.77,0.283,2.198,66.73003775,0.906
CHEMBL1076,1.892150278,0.6959,0,11.66741788,0.944,0.4,0,0.0,-0.229,25.87087888,20.76435149,11.49902367,1.216,0.831,0.425,-1.26,64.71,-0.164,0.255,18.19910121,1.047
CHEMBL168634,0.922206277,0.72092,1,11.12690298,0.797,0.071428571,0,28.75119173,-0.122,31.03214867,0.0,0.0,1.218,1.355,-0.216,-2.115064935,69.97,0.25,1.076,58.52782755,1.116
CHEMBL480813,-0.22184875,5.2905,1,29.62045354,0.797,0.333333333,1,57.07414327,0.014,49.07989115,43.92240037,5.749511833,0.939,1.1,-0.025,-2.74,92.51,-0.097,1.772,36.52867891,0.694
CHEMBL2062573,1.048441804,2.24738,1,12.48718869,0.836,0.304347826,1,33.96253093,0.116,69.36503688,50.02636676,11.88708409,0.762,1.0,-0.185,-3.94,112.51,-0.065,0.283,42.72552249,0.715
CHEMBL538936,-0.27572413,6.6772,1,47.55811166,0.797,0.290322581,1,5.907179729,0.051,33.44768044,13.08951281,5.817862778,0.786,0.956,-0.045,-4.05,50.16,0.261,0.771,85.32056847,0.661
CHEMBL1221702,1.688864568,1.2343,1,11.80088439,0.717,0.375,0,17.17240566,0.0,18.48434258,6.544756406,5.749511833,0.0,1.364,-0.247,-1.03,47.61,-0.276,0.368,16.43883457,0.972
CHEMBL1077458,0.829946696,3.6822,1,6.9237372,0.927,0.227272727,1,28.91767783,0.023,42.17841351,41.83676368,11.25737949,0.781,1.056,-0.137,-3.45,79.38,0.048,0.186,60.79414719,0.867
CHEMBL1945033,1.245759356,2.8882,0,28.48824886,0.842,0.28,0,21.55340651,-0.211,39.81528105,19.63426922,5.749511833,1.308,0.928,0.035,-3.04,110.27,0.019,0.574,65.58868437,1.34
CHEMBL235579,0.7355989,4.417,1,61.72456166,0.778,0.695652174,1,17.50811962,-0.169,31.64541533,19.63426922,5.749511833,1.232,1.117,0.082,-1.26,50.36,-0.003,1.024,18.19910121,1.068
