ID,activity,rdMD_123,rdMD_2,rdMD_255,rdMD_68,rdMD_166,rdMD_65,rdMD_57,rdMD_294,rdMD_73,rdMD_64,rdMD_239,rdMD_177,rdMD_309,rdMD_18,rdMD_266,rdMD_167,rdMD_247,rdMD_74,rdMD_300,rdMD_245
CHEMBL1463345,0.583198774,4.3701,0.727272727,-0.032,11.75255023,5.303,23.80116485,0.0,0.663,65.21404738,0.0,-0.032,0.146,0.494,-1.38,-0.086,5.233,-0.032,23.80116485,1.604,-0.02
CHEMBL2031221,1.012837225,3.53482,0.322580645,-0.065,33.87226349,6.069,88.47169782,11.46644662,0.848,15.92144017,74.64658241,-0.064,0.392,0.724,-4.21,-0.161,6.281,-0.067,71.78552794,0.566,-0.242
CHEMBL110999,1.380753771,3.4355,0.434782609,0.117,21.55340651,5.491,63.25897224,0.0,1.171,17.54772461,46.56471265,0.118,0.578,0.628,-2.19,-0.132,5.289,0.161,47.25910666,1.294,-0.059
CHEMBL2147307,0.994756945,4.04612,0.304347826,0.098,5.907179729,6.296,71.0575023,5.907179729,0.713,27.17881965,20.26143591,0.208,0.778,0.822,-3.6,-0.021,6.15,0.201,42.85599899,0.973,-0.159
45816980,0.685562611,2.4907,0.277777778,-0.199,11.594566,5.678,48.04701141,5.907179729,0.831,22.6032148,12.42658615,-0.151,0.209,0.783,-3.09,-0.065,5.641,-0.172,36.65915542,1.27,-0.182
CHEMBL1027,0.922206277,5.04484,0.45,-0.042,34.21598157,4.997,49.85007716,0.0,0.728,40.14366224,19.63426922,-0.115,2.674,0.571,-1.43,-0.056,4.839,0.003,28.96887978,0.667,0.002
CHEMBL190,1.754806855,-1.0397,0.285714286,-0.274,11.16387794,4.915,27.16540474,5.559266895,0.485,0.0,0.0,-0.46,0.079,0.588,-1.85,0.0,5.125,-0.444,15.91639444,0.0,-0.592
93438921,-0.139063379,4.5092,0.192307692,-0.141,39.95107927,6.268,73.19995675,0.0,0.889,0.0,48.76018455,-0.183,0.41,0.849,-4.44,0.08,6.075,-0.21,67.38273591,0.762,-0.25
CHEMBL378730,-0.113509275,5.21134,0.142857143,0.25,39.37609504,5.5,64.94142585,0.0,0.639,11.25737949,0.0,0.232,1.05,0.595,-2.85,0.017,5.648,0.177,48.66141305,1.936,-0.062
CHEMBL726,0.075546961,4.3081,0.454545455,-0.017,23.1366575,6.044,48.02802097,0.0,0.683,11.98427311,57.32008654,-0.012,1.229,0.577,-1.74,-0.236,5.946,0.024,52.25553643,1.118,-0.054
CHEMBL2312918,1.178976947,3.8201,0.166666667,-0.123,23.71956141,5.658,72.99320075,0.0,1.445,13.34455882,11.2151726,-0.071,0.665,0.621,-2.32,-0.131,5.773,-0.045,77.51629569,0.473,-0.335
CHEMBL2316382,0.640481437,3.5306,0.346153846,0.113,39.45004864,5.937,65.35176753,11.81435946,0.597,39.25154859,38.44087566,-0.041,1.279,0.779,-3.14,-0.087,6.071,0.029,48.53093655,0.838,-0.187
36557633,1.244598701,3.46638,0.411764706,-0.344,11.03340144,5.373,30.98421786,0.0,0.896,38.14594894,0.0,-0.344,0.129,0.541,-2.68,-0.182,5.37,-0.344,30.98421786,0.827,-0.072
CHEMBL109980,1.708845638,2.3204,0.464285714,0.024,23.43322419,6.473,65.48686715,5.907179729,0.78,31.52567551,26.24115118,-0.075,1.711,0.685,-3.98,-0.238,6.235,-0.049,47.69645351,0.9,-0.108
CHEMBL2337982,1.593618308,2.5057,0.956521739,0.406,5.907179729,4.89,0.0,0.0,0.812,57.78739461,52.48230236,0.203,0.145,0.697,-0.65,0.032,4.821,0.281,0.0,1.114,-0.173
CHEMBL108,1.425534221,3.3872,0.0,-0.174,29.55792728,5.443,59.65783953,0.0,0.388,11.12690298,4.899909731,-0.109,0.115,0.677,-2.55,0.267,5.65,-0.139,48.53093655,0.0,-0.081
300112437,1.615139594,3.31,0.518518519,-0.025,5.907179729,5.43,46.51927424,0.0,0.796,34.59253364,61.66588777,0.085,0.3,0.836,-2.93,0.068,5.619,0.056,24.26546827,1.049,-0.224
CHEMBL1297,0.164352856,3.667,0.133333333,-0.2,5.969305288,5.507,60.16075511,0.0,0.816,18.40509474,0.0,-0.2,0.132,0.762,-2.29,0.196,5.286,-0.2,54.59730362,1.36,-0.053
CHEMBL2178935,0.745074792,3.00854,0.428571429,0.225,11.81435946,5.265,46.91070375,5.907179729,0.718,65.46178682,0.0,0.137,0.15,0.554,-2.76,-0.047,5.435,0.177,24.26546827,1.167,-0.055
CHEMBL403313,-0.37675071,3.09098,0.238095238,-0.198,27.01943383,6.197,59.4086933,0.0,0.546,23.96854623,14.09534397,-0.163,0.884,0.848,-3.22,-0.092,6.053,-0.233,42.46456948,1.518,-0.525
CHEMBL2158438,0.678518379,1.872,0.333333333,-0.291,23.36714195,5.686,51.27172423,5.559266895,0.64,5.563451492,36.51997508,-0.137,0.37,0.985,-2.05,-0.513,5.333,-0.074,35.12637253,0.826,-0.225
CHEMBL208943,1.425534221,4.1684,0.466666667,-0.048,33.35925632,5.726,60.16075511,5.907179729,0.726,36.04127517,52.48230236,-0.044,0.323,0.507,-2.96,0.033,5.821,-0.042,54.59730362,0.808,-0.147
CHEMBL423,1.611617111,2.3934,0.666666667,0.225,0.0,4.98,29.82891977,0.0,1.191,32.25256914,26.3654023,0.174,0.16,0.9,-1.1,-0.163,4.867,0.2,24.26546827,0.751,-0.142
CHEMBL1539841,-0.173925197,3.17672,0.1875,-0.108,37.26408394,5.953,41.40582611,10.02329115,0.895,5.007623697,17.93585879,-0.141,3.659,0.993,-2.32,-0.354,5.975,0.04,41.29368589,0.76,-0.358
393424,0.531095547,4.0685,0.28,-0.143,5.907179729,5.929,90.00148165,0.0,0.662,17.54772461,20.13718479,-0.14,0.219,0.718,-3.05,-0.226,5.822,-0.169,73.05735783,1.11,-0.09
CHEMBL207881,-0.283996656,5.1082,0.136363636,-0.19,11.65669156,5.841,89.98967487,0.0,0.873,17.54772461,5.316788604,-0.135,0.143,0.89,-3.27,0.053,5.709,-0.154,78.86277189,0.665,-0.063
CHEMBL567,0.164352856,3.9427,0.428571429,0.162,34.73759739,5.358,47.48720279,0.0,0.983,6.420821623,57.32008654,0.14,4.21,0.47,-1.24,0.163,5.329,0.065,52.25553643,0.933,-0.034
CHEMBL2165180,1.178976947,1.7586,0.333333333,-0.022,22.40817398,5.716,64.57866862,0.0,0.604,5.563451492,49.25473457,0.09,0.329,0.664,-2.9,-0.298,5.556,0.074,53.32547373,1.468,-0.225
CHEMBL1271162,1.73255458,2.8774,0.407407407,0.113,22.71728439,5.942,71.92105017,5.907179729,0.827,34.80492424,46.31621042,0.004,0.401,0.597,-3.16,0.189,6.137,0.044,60.79414719,0.831,-0.199
CHEMBL275742,1.254064453,2.5775,0.375,0.329,10.77244843,5.206,42.46456948,0.0,1.062,13.8474744,13.15163837,0.347,0.104,0.76,-1.58,-0.411,5.265,0.364,42.46456948,0.867,-0.099
CHEMBL1778636,0.53529412,3.34208,0.066666667,0.166,17.57024518,5.475,53.05065428,0.0,0.634,5.563451492,6.606881965,0.296,1.433,0.884,-2.51,-0.059,5.62,0.346,42.46456948,2.849,-0.041
CHEMBL452861,1.310693312,2.5775,0.375,0.329,10.77244843,5.206,42.46456948,0.0,1.062,13.8474744,13.15163837,0.347,0.104,0.76,-1.58,-0.411,5.265,0.364,42.46456948,0.867,-0.099
50614392,1.308414999,1.8492,0.444444444,0.313,11.594566,5.45,41.97346068,0.0,0.961,11.98427311,38.1887329,0.228,0.25,0.642,-2.41,-0.326,5.46,0.306,30.59278835,1.063,-0.186
CHEMBL178737,1.057285644,2.124,0.259259259,-0.099,45.54178518,6.011,71.8095641,11.81435946,0.665,16.82083098,32.84803315,-0.096,0.638,0.621,-4.44,0.1,6.039,-0.103,54.98873313,0.92,-0.245
CHEMBL2151147,1.229425848,4.20802,0.272727273,0.237,5.907179729,6.265,71.94004061,0.0,0.755,29.91688551,6.606881965,0.38,0.636,0.832,-3.49,0.076,5.987,0.371,54.98873313,0.784,-0.132
LN00239936,2.0,1.2352,0.571428571,0.39,17.84579031,5.421,35.89528683,0.0,0.715,44.08838123,13.08951281,0.135,0.518,0.514,-2.45,0.186,5.519,0.234,30.33183534,1.514,-0.091
44507857,1.388207807,2.2504,0.555555556,-0.117,11.5955165,5.087,35.29987563,5.777653724,0.893,55.0102966,11.44466614,-0.117,0.137,0.578,-2.44,-0.166,5.033,-0.117,12.39368714,0.974,-0.254
CHEMBL1916266,0.698100546,3.29492,0.285714286,-0.234,21.74833366,6.104,65.98515961,15.93047088,0.752,42.61055781,4.722094864,-0.311,1.479,0.851,-3.2,0.105,6.186,-0.186,59.7537401,0.971,-0.441
CHEMBL1774053,-0.698970004,4.74868,0.25,-0.074,17.45358833,6.017,64.85347507,0.0,0.929,48.5459583,10.63357721,-0.043,0.419,0.847,-3.47,-0.028,6.147,-0.078,36.39820241,1.197,-0.036
CHEMBL463981,1.039414119,2.7815,0.555555556,-0.318,32.96101692,6.578,16.46906315,0.0,0.483,0.0,6.606881965,-0.455,4.459,1.043,-0.56,0.447,5.865,-0.226,16.34191331,1.171,-0.13
316756775,1.236577565,1.7324,0.3,-0.152,29.00699479,6.0,36.28671634,5.907179729,0.641,27.44238409,24.71920165,-0.109,0.776,0.82,-4.02,0.029,5.983,-0.18,30.59278835,1.198,-0.171
CHEMBL2021696,0.173186268,-2.905,0.285714286,-0.134,56.20413779,6.41,44.04480956,11.81435946,0.829,19.54140239,12.27842388,-0.186,2.547,0.783,-5.58,-0.053,6.42,-0.185,32.38806051,1.37,-0.29
324053897,0.38219721,2.8789,0.4,-0.161,17.24174322,5.678,41.85016784,5.907179729,1.038,42.61055781,11.92367057,-0.24,0.39,0.7,-3.16,-0.246,5.794,-0.234,30.72326485,1.24,-0.163
CHEMBL2207665,1.012837225,3.345,0.454545455,-0.16,29.10905951,6.305,61.98828554,11.46644662,0.661,28.76308341,26.17902562,-0.187,2.098,0.78,-2.27,-0.132,6.177,-0.066,35.25684903,0.837,-0.119
CHEMBL70,1.917610526,1.1981,0.529411765,0.059,0.0,5.069,35.41167733,0.0,0.813,17.54772461,13.59242839,0.153,0.224,0.489,-1.52,0.064,5.299,0.131,24.28477435,3.54,-0.087
CHEMBL2337984,1.489677292,1.6037,0.909090909,0.572,11.81435946,5.217,0.0,0.0,0.821,59.29614134,39.26853844,0.341,0.187,0.638,-1.14,0.035,4.993,0.45,0.0,1.054,-0.18
CHEMBL714,1.816771412,1.306,0.538461538,0.015,0.0,4.692,29.32600419,0.0,0.859,38.00208097,6.544756406,-0.131,0.191,0.867,-1.1,-0.533,4.532,-0.09,18.19910121,0.748,-0.056
53790787,1.114444172,3.32962,0.466666667,0.216,23.20187978,5.198,39.89317683,0.0,0.968,18.5725462,13.59242839,0.085,1.282,0.76,-1.3,-0.308,5.206,0.352,18.19910121,1.135,-0.059
CHEMBL8,1.754806855,1.5833,0.411764706,0.055,22.55961649,5.384,39.93357762,0.0,0.887,29.24147275,31.07893535,-0.075,0.651,0.672,-2.41,0.001,5.814,-0.053,23.12411489,0.641,-0.143
CHEMBL957,0.086359831,4.2039,0.259259259,0.276,15.84115393,6.229,72.55444225,15.90327949,0.799,26.33466309,25.04565633,0.177,1.858,0.805,-4.29,-0.012,6.337,0.19,71.88647423,1.098,-0.424
CHEMBL2011118,1.012837225,3.581,0.5,-0.067,23.58056152,6.324,41.08629925,5.907179729,0.478,55.35215779,36.39572396,-0.068,0.752,0.677,-3.57,-0.11,5.886,-0.093,24.26546827,0.688,-0.242
CHEMBL2178933,0.1430148,3.51554,0.476190476,0.288,5.907179729,5.183,46.91070375,5.907179729,0.731,65.46178682,6.606881965,0.146,0.123,0.532,-2.27,0.016,5.366,0.2,24.26546827,1.147,-0.055
CHEMBL2158390,1.278524965,1.2186,0.333333333,-0.275,11.76620206,5.617,52.31545798,5.559266895,0.702,5.563451492,36.51997508,-0.095,0.197,0.883,-2.34,-0.417,5.275,-0.154,41.19273959,0.934,-0.292
49901113,1.024690862,3.1654,0.105263158,0.231,16.72078771,5.878,72.68491875,0.0,0.992,11.60529232,11.92367057,0.191,0.157,1.023,-3.25,0.088,5.866,0.221,67.12146726,0.733,-0.015
CHEMBL2062774,-0.823908741,4.01042,0.476190476,-0.092,16.78710713,5.446,36.02576334,5.879988336,1.111,31.88013006,31.20318647,-0.024,0.218,0.763,-2.83,-0.274,5.454,-0.063,34.85493028,1.156,-0.009
43278877,0.925312092,3.81702,0.44,0.031,17.50174573,5.901,65.47506037,0.0,0.827,43.73392667,11.86154501,-0.013,0.326,0.628,-2.73,-0.094,5.746,0.03,48.53093655,0.768,-0.086
CHEMBL1381989,1.713742478,1.2918,0.692307692,-0.234,22.37552409,4.849,10.57107519,5.907179729,1.043,29.21308677,37.74794288,-0.041,1.041,0.69,-1.14,-0.352,4.797,-0.218,0.0,0.25,-0.07
CHEMBL2071601,0.380211242,4.9043,0.263157895,-0.185,28.97875084,6.401,74.29187554,11.594566,0.552,40.12690324,0.0,-0.206,1.939,0.924,-2.94,-0.053,6.431,-0.173,42.46456948,1.119,0.113
902124,2.0,1.6132,0.6,0.289,0.0,4.916,29.82891977,0.0,1.053,19.41092589,26.86831788,0.255,0.177,0.972,-1.1,-0.256,4.795,0.28,24.26546827,0.945,-0.189
304005766,2.0,0.8039,0.6,0.125,5.948339281,5.052,18.21090798,0.0,0.833,12.84164325,25.03709453,0.156,0.125,0.737,-1.23,-0.224,4.906,0.12,12.39368714,1.837,-0.332
32449297,0.594060901,3.8132,0.434782609,-0.034,5.907179729,5.755,65.47506037,0.0,0.82,36.81018948,20.19931035,-0.063,0.277,0.627,-2.4,-0.369,5.633,-0.06,48.53093655,1.467,-0.13
CHEMBL1294,1.593618308,3.1732,0.45,-0.009,10.90292493,5.293,48.68071913,0.0,0.872,24.50906113,20.19931035,-0.009,0.202,0.768,-1.91,-0.5,5.413,-0.001,43.11726764,1.082,-0.134
CHEMBL2088414,-0.744727495,3.3519,0.071428571,-0.091,53.19402784,5.918,51.94491269,10.02329115,0.758,5.007623697,4.722094864,-0.19,10.517,0.982,-1.48,-0.077,5.879,-0.041,51.83277247,1.087,-0.331
1988603,0.77224834,4.6271,0.148148148,-0.003,22.56381036,6.179,100.2130024,5.907179729,0.9,28.76308341,11.92367057,-0.074,0.439,0.817,-4.79,-0.101,6.254,-0.041,88.07446001,0.977,0.087
44507855,1.192985379,2.8649,0.4375,-0.359,27.37126929,4.991,34.9860104,0.0,0.815,35.97180978,11.44466614,-0.132,0.593,0.477,-1.95,-0.17,4.98,-0.453,17.77374991,0.96,-0.079
CHEMBL1734492,0.764176132,2.5234,0.222222222,0.14,17.62568052,5.79,65.22129102,5.907179729,0.438,29.15301693,5.316788604,0.062,0.205,0.78,-2.82,0.128,5.751,0.096,48.53093655,1.363,-0.061
CHEMBL1201391,0.380211242,4.1057,0.76,-0.165,11.93861058,5.256,23.80116485,0.0,0.674,73.14361574,0.0,-0.165,0.347,0.556,-1.66,0.019,5.357,-0.165,23.80116485,0.838,-0.031
30599464,0.180412633,4.1642,0.3,-0.212,22.69428686,5.774,64.14207247,5.907179729,0.578,43.61638897,5.316788604,-0.195,0.159,0.738,-2.82,0.157,5.866,-0.211,51.6762576,0.933,-0.138
CHEMBL832,-0.638272164,3.6841,0.086956522,-0.054,11.17585447,5.883,106.9127616,5.559266895,0.836,5.563451492,5.752853607,-0.123,1.52,0.569,-3.22,-0.151,5.897,0.027,100.6855267,1.358,-0.13
CHEMBL2069424,0.88536122,3.52162,0.272727273,0.117,5.907179729,6.293,65.87367354,5.907179729,0.694,21.74584467,13.21376393,0.228,0.741,0.83,-3.69,0.157,6.157,0.177,48.92236606,1.079,-0.155
511466,1.855513099,1.2576,0.285714286,-0.149,11.76620206,5.058,29.45648069,0.0,0.746,11.12690298,32.79672758,0.1,0.23,1.092,-2.7,0.172,5.147,0.008,18.32957771,1.145,-0.323
CHEMBL1818297,0.506505032,4.8609,0.633333333,-0.231,28.72120751,5.82,35.89528683,5.907179729,0.685,76.07495164,37.62369176,-0.158,0.333,0.665,-2.87,-0.385,5.693,-0.194,30.33183534,0.717,-0.144
CHEMBL1071,-0.619788758,4.0258,0.111111111,-0.201,5.969305288,5.523,66.55439461,0.0,0.749,12.31154554,0.0,-0.138,0.343,0.553,-2.88,-0.235,5.409,-0.16,65.08082162,1.635,-0.073
CHEMBL8809,1.746089043,2.9217,0.533333333,-0.019,29.10905951,5.181,21.67508519,5.907179729,0.757,30.12336912,26.74406676,-0.099,1.61,0.749,-1.17,-0.399,5.171,-0.233,6.066367068,1.248,-0.117
CHEMBL1779512,1.783689236,0.87,0.545454545,-0.012,17.50811962,5.702,55.82011424,11.46644662,0.736,48.88291841,20.26143591,-0.039,1.135,0.665,-2.53,-0.022,5.92,0.07,33.98501915,0.971,-0.109
CHEMBL1782167,0.949390007,3.08902,0.380952381,0.08,11.81435946,5.67,53.34950989,11.81435946,0.767,52.09319184,6.544756406,-0.015,0.147,0.778,-2.69,-0.05,5.937,0.019,36.52867891,1.243,-0.08
CHEMBL129198,1.357744325,2.2089,0.357142857,0.347,28.41104455,5.372,34.98202958,5.907179729,0.766,10.48846518,33.22669761,0.058,0.566,0.762,-1.52,-0.22,5.485,0.295,24.26546827,0.532,-0.176
316754033,1.754608223,6.6298,0.16,-0.101,40.19804478,6.087,93.59613536,0.0,0.625,22.86267181,13.65455395,-0.164,1.973,0.957,-3.15,-0.341,6.087,-0.061,66.73003775,0.801,-0.089
CHEMBL2151322,1.270445908,2.6104,0.263157895,0.013,16.98174072,5.951,54.36714782,0.0,0.994,25.58324322,11.92367057,0.028,0.394,0.844,-3.53,0.313,5.978,0.029,42.85599899,0.985,-0.216
299989682,1.180842415,4.4178,0.428571429,-0.096,0.0,5.498,71.79057367,0.0,1.334,42.91415586,7.047671983,-0.157,0.037,0.387,-1.64,-0.067,5.462,-0.147,60.66367068,0.734,-0.104
CHEMBL1282,1.254064453,2.8227,0.285714286,-0.025,27.75418915,5.029,30.59278835,0.0,0.848,13.8474744,5.733667477,-0.025,0.061,0.45,-2.1,-0.123,5.085,-0.025,30.59278835,0.0,-0.229
28294753,1.747124255,1.54478,0.5,-0.276,22.75844394,5.198,18.59053071,0.0,0.735,19.76538045,25.03709453,-0.275,0.181,0.507,-2.62,-0.428,5.301,-0.293,18.59053071,1.629,-0.332
CHEMBL2180037,0.80140371,3.72417,0.285714286,-0.086,11.54730479,5.592,53.85242547,0.0,0.94,37.81602063,0.0,-0.086,0.06,0.886,-2.93,0.05,5.705,-0.086,47.71792722,1.623,-0.107
299987327,1.371880249,1.7846,0.315789474,-0.125,28.57630672,5.539,36.28887869,5.907179729,0.864,10.5547846,51.03219791,0.069,0.36,0.694,-3.49,-0.204,5.637,0.0,34.94578221,1.158,-0.346
CHEMBL2147316,0.725911632,4.1479,0.272727273,0.126,5.907179729,6.451,71.8095641,11.8297089,0.759,21.61536816,20.26143591,0.18,1.245,0.913,-3.67,0.027,6.429,0.199,54.98873313,0.889,-0.159
324038090,1.364100521,2.53586,0.3,-0.187,5.516700718,5.637,43.2474285,0.0,1.248,19.26246487,0.0,-0.187,0.235,0.656,-3.98,0.323,5.629,-0.187,43.2474285,0.547,0.04
CHEMBL2158790,0.876217841,6.08212,0.535714286,-0.035,29.17118507,5.689,63.38759286,0.0,0.812,43.73392667,32.72378203,-0.061,1.826,0.554,-1.86,-0.004,5.786,0.068,36.39820241,0.808,-0.078
CHEMBL214957,-0.004364805,5.2508,0.28,-0.131,33.1543464,5.822,70.23469402,5.559266895,0.864,12.84164325,33.35094872,0.066,1.773,0.75,-2.87,0.231,6.057,-0.185,59.65279381,1.191,-0.063
CHEMBL1738797,1.698970004,4.77328,0.466666667,-0.056,22.37355615,5.636,63.8430208,0.0,0.877,71.91857748,44.29269928,-0.002,0.212,0.64,-3.14,0.1,5.966,-0.015,30.33183534,1.045,-0.134
CHEMBL2147303,1.110252917,4.1479,0.272727273,0.074,5.907179729,6.449,71.8095641,11.8297089,0.67,21.61536816,20.26143591,0.141,1.323,0.913,-3.67,0.005,6.438,0.127,54.98873313,0.936,-0.159
29261445,-0.18243463,3.43394,0.222222222,-0.354,33.14797252,5.476,52.02981351,5.907179729,0.981,26.49251536,12.84346502,-0.119,0.501,0.802,-2.6,0.219,5.455,-0.432,30.33183534,0.581,-0.023
CHEMBL2029721,0.340444115,3.0604,0.6,0.133,22.71728439,5.42,35.01993218,5.907179729,0.735,53.71947628,26.80619232,0.032,0.29,0.616,-2.34,0.178,5.579,0.065,18.19910121,0.982,-0.152
CHEMBL2179275,0.243038049,5.41322,0.392857143,-0.18,17.57024518,6.048,91.2124855,5.559266895,0.667,66.67851259,13.08951281,-0.224,1.028,0.714,-3.36,-0.037,6.071,-0.177,58.25048742,1.207,-0.119
CHEMBL1818294,0.754348336,3.9793,0.64516129,-0.011,28.72120751,5.832,35.89528683,5.907179729,0.743,56.81248677,71.35330494,-0.08,0.362,0.671,-2.91,-0.328,5.707,-0.068,30.33183534,0.641,-0.241
36367041,-0.27572413,3.08412,0.304347826,-0.156,17.85032614,5.846,71.5486111,0.0,0.834,16.82083098,43.23585983,-0.09,0.288,0.82,-3.52,-0.11,5.56,-0.116,59.82918765,0.93,-0.19
CHEMBL2158437,0.252853031,2.5254,0.333333333,-0.29,34.96808184,5.627,50.22799047,5.559266895,0.599,5.563451492,36.51997508,-0.116,1.204,0.929,-1.76,-0.355,5.481,0.065,29.06000546,1.193,-0.176
CHEMBL2325645,-1.0,4.4529,0.0,-0.143,38.28827614,6.299,65.70991756,10.02329115,0.835,0.0,4.722094864,-0.213,4.145,1.021,-3.09,-0.089,6.247,-0.046,53.94832604,1.225,-0.297
CHEMBL2086675,0.553883027,2.5077,0.473684211,-0.061,12.04157935,5.529,42.48355992,0.0,0.847,26.33466309,31.07893535,-0.112,0.238,0.609,-2.9,0.32,5.349,-0.093,36.92010842,0.968,-0.367
CHEMBL511115,0.782472624,4.05278,0.6,-0.082,5.969305288,5.136,23.7625527,0.0,0.745,56.93002448,7.109797541,-0.023,0.232,0.557,-2.22,-0.117,5.352,-0.04,18.19910121,1.077,-0.079
CHEMBL2324355,0.563481085,3.77812,0.117647059,-0.132,17.54290529,6.334,53.91874489,5.907179729,0.45,16.05191667,11.05045608,-0.138,0.923,0.845,-3.56,-0.08,5.828,-0.2,47.18446034,1.113,-0.074
CHEMBL1900528,1.718501689,2.3457,0.526315789,0.083,28.64287704,5.402,44.7798882,0.0,0.758,22.59593763,14.09534397,0.123,2.546,0.5,-1.25,-0.01,5.269,-0.033,35.02559381,1.071,-0.014
CHEMBL1256967,1.092720645,-1.0848,0.3125,0.13,44.3933894,5.986,39.25445698,11.81435946,0.826,31.27717122,5.733667477,-0.075,1.624,0.742,-3.42,-0.009,5.971,0.077,27.43021533,1.073,-0.257
CHEMBL2158772,1.048441804,5.55292,0.518518519,0.099,29.17118507,5.586,63.63673909,0.0,0.821,36.81018948,32.72378203,0.061,1.586,0.553,-1.79,0.007,5.587,0.176,42.46456948,0.754,-0.082
CHEMBL2158841,1.342225229,5.3836,0.5,-0.018,29.17118507,5.791,63.89050844,0.0,0.817,31.24673798,32.72378203,-0.016,1.79,0.616,-1.86,-0.011,5.805,0.101,42.46456948,0.84,-0.082
CHEMBL51,-0.193820026,2.4238,0.318181818,-0.113,16.68616988,5.937,80.74969354,5.559266895,0.657,23.19963192,19.63426922,-0.2,0.331,0.657,-3.06,-0.111,6.064,-0.202,58.12001092,0.901,-0.119
CHEMBL1916277,0.350248018,4.59844,0.36,-0.278,21.74833366,6.137,71.41813459,15.93047088,0.742,54.22239185,4.722094864,-0.27,1.738,0.753,-3.13,0.142,6.149,-0.194,59.49278709,0.98,-0.427
CHEMBL372205,1.254064453,3.58198,0.321428571,0.077,17.41242878,5.848,77.98741724,5.907179729,1.036,22.84517737,55.73736542,0.075,0.325,0.581,-4.09,-0.028,6.065,0.07,66.86051426,0.71,-0.233
CHEMBL1689128,0.583198774,3.7322,0.363636364,0.145,35.0783648,5.631,63.63673909,0.0,0.72,18.05064018,26.24115118,0.127,1.619,0.691,-2.28,-0.276,5.649,0.235,42.46456948,1.494,-0.104
76751123,0.631443769,3.295,0.0,0.02,27.36275964,5.621,60.93643047,0.0,0.834,0.0,5.733667477,0.019,0.174,0.756,-2.95,-0.122,5.819,0.02,55.11920963,1.62,-0.135
CHEMBL2165066,1.454387467,1.80128,0.36,0.22,22.62796744,5.98,64.07575304,11.46644662,0.91,17.67820111,31.55793979,0.181,0.411,0.741,-3.81,-0.129,6.235,0.207,47.25910666,1.164,-0.193
CHEMBL1486109,0.7355989,2.8072,0.071428571,0.059,0.0,5.471,48.66141305,5.890723922,0.934,0.0,7.109797541,-0.162,0.135,0.973,-2.69,0.032,5.495,-0.116,53.18450799,0.624,-0.032
189638257,1.801527189,2.6664,0.210526316,-0.102,17.46153668,6.312,71.6790876,5.907179729,0.591,27.52673249,13.08951281,-0.126,0.953,0.845,-3.36,0.095,6.2,-0.129,54.98873313,1.218,-0.147
180601629,0.571825249,3.4288,0.0625,-0.259,22.49749094,5.763,60.29123161,5.907179729,0.791,10.35798868,12.42658615,-0.233,0.124,1.058,-2.75,0.088,5.784,-0.256,54.72778012,0.584,-0.132
CHEMBL2011115,1.178976947,3.02,0.47826087,-0.086,23.58056152,6.294,41.08629925,5.907179729,0.467,42.38657976,36.39572396,-0.084,0.722,0.694,-3.57,-0.122,5.822,-0.115,24.26546827,0.538,-0.251
CHEMBL31354,1.31868927,3.8257,0.52,0.136,17.41242878,5.5,48.66141305,0.0,0.924,32.10410811,56.17815544,-0.005,0.218,0.417,-2.6,-0.225,5.471,0.043,48.66141305,0.513,-0.236
CHEMBL601882,0.876217841,4.58002,0.111111111,-0.3,23.19550589,5.625,70.94363584,5.907179729,0.833,16.11823609,11.94758171,-0.235,0.616,0.681,-2.59,-0.416,5.624,-0.178,59.12039855,0.462,0.11
CHEMBL73048,1.204119983,1.9953,0.363636364,-0.132,33.03275903,6.168,23.22173452,5.907179729,0.599,6.9237372,11.57255779,-0.091,2.419,0.931,-1.32,-0.143,5.955,0.057,23.09458468,1.49,-0.169
CHEMBL2164395,1.568905415,4.2507,0.208333333,0.117,16.67962816,6.317,83.94229824,5.907179729,0.65,21.74584467,6.606881965,0.219,0.783,0.762,-4.08,0.123,6.014,0.173,66.99099076,0.841,-0.133
CHEMBL520733,1.898560645,0.38,0.526315789,0.272,17.72153919,5.662,35.39237126,0.0,0.745,37.93995541,13.59242839,0.106,0.471,0.66,-2.41,-0.117,5.838,0.16,24.26546827,0.898,-0.141
CHEMBL331372,1.003891166,-0.1644,0.434782609,-0.001,34.80656501,5.812,41.71969133,5.907179729,0.783,30.69936298,24.13996889,0.173,0.628,0.733,-3.81,0.246,5.791,0.111,30.59278835,0.966,-0.225
CHEMBL1354035,1.683677299,1.3074,0.933333333,0.495,5.907179729,4.749,0.0,0.0,0.631,38.52492974,26.80619232,0.308,0.119,0.827,-0.61,0.062,5.003,0.399,0.0,1.151,-0.138
CHEMBL1689111,1.057285644,2.451,0.35,0.158,27.59353633,5.782,64.68047284,0.0,0.704,11.12690298,32.78590759,0.053,1.846,0.69,-2.13,-0.149,5.555,0.187,48.53093655,1.754,-0.438
CHEMBL481212,1.030599722,3.67532,0.333333333,0.019,33.87226349,5.733,53.47280274,5.907179729,0.947,22.84517737,50.05027791,-0.006,0.452,0.706,-3.39,0.114,6.093,0.001,36.52867891,1.002,-0.19
CHEMBL1090488,1.278524965,4.7809,0.535714286,-0.137,5.907179729,5.877,71.29228121,0.0,0.809,51.66349503,26.17902562,-0.165,0.493,0.531,-2.31,-0.074,5.873,-0.188,48.53093655,0.715,-0.07
