ID,activity,rdMD_123,rdMD_124,fcfp4_25,rdMD_50,fcfp4_33,rdMD_261,rdMD_1,rdMD_277,fcfp4_927,rdMD_64,rdMD_25,rdMD_309,rdMD_313,rdMD_312,rdMD_61,rdMD_270,rdMD_230,rdMD_45,rdMD_275,rdMD_245
49326735,1.412192,0.4463,58.4708,0,0.0,0,0.261,58.48,1.168,0,25.09922008,5.555347811,0.575,1.523,1.143,9.967957042,0.859,0.242,14.74330008,0.839,-0.307
73037257,2.771894,3.4957,76.178,0,5.156663257,0,-0.013,42.16,0.769,0,13.08951281,7.84148869,0.585,0.7,0.647,15.04055151,0.854,-0.142,9.423004668,0.842,-0.028
48750880,3.251685,2.2938,70.0857,0,12.13273414,0,-0.15,41.05,1.113,0,24.3120423,5.636517962,0.839,1.258,0.874,9.967957042,0.738,0.286,10.21669833,0.81,-0.264
30173146,2.397603,6.33102,141.3876,0,24.97437738,0,0.25,57.86,0.952,0,26.24115118,12.63645921,0.617,1.129,1.278,9.467009379,0.932,-0.149,19.51701739,1.083,-0.107
43366900,1.02792,2.85552,94.6298,1,18.19910121,1,-0.037,108.75,0.841,1,6.544756406,7.816748027,0.754,0.988,1.164,10.30076712,0.837,-0.026,20.26670635,0.841,-0.098
33312531,3.388511,3.34502,89.519,0,23.71021902,0,0.097,59.23,0.775,0,13.08951281,8.940333138,0.529,1.165,1.039,15.04055151,0.743,0.091,9.423004668,0.986,0.006
202527,2.81343,4.705,125.2646,0,23.73367403,0,0.004,101.21,0.895,0,17.59521249,10.86925584,0.729,1.033,0.919,14.86786677,0.681,0.296,15.95036581,1.011,-0.112
540123,1.09892,1.8957,57.1364,0,11.33678588,0,-0.435,57.37,0.948,0,19.95326256,4.840079011,1.193,0.586,1.513,4.983978521,1.283,-0.168,15.20739338,0.07,-0.049
1425817,2.705552,2.71594,74.2777,0,17.69618563,0,-0.144,51.22,0.973,0,11.92367057,6.048925403,0.901,1.165,1.281,4.983978521,0.94,-0.035,10.05365156,0.512,-0.158
258223286,2.883853,2.3784,108.7064,0,5.213385096,0,-0.05,124.25,0.962,0,18.53055253,9.746906336,0.962,1.044,1.099,44.93967524,1.009,-0.133,10.05365156,0.902,-0.045
48272759,2.595795,4.02352,86.1989,0,24.26546827,0,-0.03,55.98,0.621,0,0.0,7.496474393,0.703,0.944,0.893,4.983978521,1.228,0.002,5.733667477,0.203,0.016
73020370,3.70503,2.2612,83.8958,0,24.26546827,0,0.168,50.27,1.346,1,13.08951281,9.001635853,0.588,1.533,1.429,9.289194512,1.166,0.358,0.0,1.292,-0.641
25831319,2.910448,4.03872,103.8029,0,18.19910121,0,-0.024,74.44,0.89,0,19.95326256,8.14082549,0.761,1.508,1.604,4.983978521,0.834,-0.136,15.20739338,1.167,-0.114
232868057,1.644163,3.14932,90.5269,0,0.0,0,-0.068,83.56,0.815,0,11.57255779,8.194183337,0.852,1.311,1.174,20.16532066,0.661,0.012,5.316788604,1.255,0.042
6555313,2.781371,4.8601,124.9257,0,37.46156607,0,-0.095,88.16,1.168,0,5.316788604,12.39429664,0.896,1.121,1.06,9.706073385,1.003,0.337,5.316788604,0.508,-0.506
36646466,1.869654,3.08552,97.5002,0,11.62981856,0,-0.013,59.81,0.833,0,0.0,8.794546819,0.723,1.551,1.33,20.08125187,0.732,-0.011,5.316788604,0.633,0.009
300566847,1.818424,3.8205,114.342,0,18.19910121,0,0.051,61.8,0.904,0,26.17902562,10.4132031,0.708,1.117,1.005,10.21669833,0.981,-0.039,20.06008868,1.149,-0.109
49095542,2.150124,2.8269,83.4927,0,25.99951461,0,-0.046,32.34,1.002,0,26.17902562,8.299056164,0.721,1.007,0.751,10.21669833,0.677,0.137,10.21669833,0.365,-0.132
232849366,2.49872,0.8004,74.8145,0,30.33183534,0,0.205,52.57,0.926,0,20.19931035,6.858324296,0.526,0.999,1.978,10.21669833,0.641,0.025,10.423316,1.804,-0.136
49304907,1.982488,2.23272,83.8503,0,30.33183534,0,0.048,67.34,1.278,0,12.29761001,8.676287471,0.671,0.867,0.971,9.289194512,0.973,0.314,0.0,0.891,-0.549
43423180,3.026314,3.9132,109.1427,0,11.60093989,0,-0.093,57.7,0.964,0,50.05027791,9.777887315,0.775,1.004,0.952,9.883888252,0.694,0.219,14.95356129,0.62,-0.175
44579956,2.283733,2.45146,72.6737,0,6.066367068,0,-0.125,50.7,1.15,0,11.86154501,6.110048666,0.966,0.637,1.076,14.95193556,0.874,0.26,5.316788604,0.63,-0.256
48389141,2.818103,3.6009,84.9814,0,36.39820241,0,-0.032,24.06,0.749,0,11.86154501,7.605320009,0.81,0.86,0.794,5.316788604,0.82,-0.161,10.63357721,1.217,-0.059
265767,2.178171,3.92706,116.8282,0,30.34092353,0,-0.096,106.27,0.893,0,25.01318338,11.0590407,0.768,1.173,1.456,25.23791513,1.157,-0.302,19.47665623,0.718,0.029
49125034,3.078733,2.3339,73.6115,0,19.76538045,0,-0.2,41.49,0.875,0,26.3654023,7.676383319,1.087,0.58,1.374,5.316788604,0.715,-0.122,15.16017895,1.276,-0.105
49994071,1.02792,0.88842,74.318,0,0.0,0,0.291,64.66,1.362,0,11.44466614,6.634909803,0.522,1.178,1.009,29.29951995,1.044,-0.076,9.467009379,0.261,-0.408
260081695,2.131022,4.0235,111.654,0,59.75396687,0,0.028,66.49,0.901,0,20.32356147,9.396084627,0.75,1.017,1.176,9.723762905,0.765,-0.029,18.56392049,0.929,-0.034
1195337,1.459423,2.9303,74.3561,0,30.33183534,0,0.122,54.7,0.85,0,5.733667477,6.091712986,0.782,1.182,1.411,9.967957042,1.007,0.022,10.717646,0.785,-0.1
31918332,2.608807,4.68472,108.0759,0,42.46456948,0,0.102,70.67,0.706,0,5.316788604,9.423137399,0.748,1.218,1.274,15.18134214,1.278,-0.063,5.316788604,0.996,0.078
30256037,2.933127,3.1405,109.6527,0,47.62123274,0,0.22,79.95,0.991,0,13.08951281,10.03092928,0.574,1.326,1.171,24.59162968,0.716,0.206,9.507073458,0.857,-0.069
49972816,2.606319,1.99902,75.0687,0,6.066367068,0,-0.043,58.12,1.065,0,23.80912672,6.112085952,0.728,1.291,1.734,9.967957042,0.83,-0.018,10.21669833,0.855,-0.237
32452682,3.03825,5.1044,100.569,0,54.06550937,0,0.338,12.47,1.093,0,20.19931035,9.129933629,0.55,1.012,0.974,4.899909731,0.704,-0.089,9.636772685,1.196,-0.068
197915,1.994,2.72542,108.5177,0,0.0,0,0.095,74.25,1.208,0,38.04057063,10.18972095,0.637,0.914,1.226,24.75175502,0.917,-0.095,10.21669833,0.721,-0.282
48745204,1.626166,1.3458,77.2235,0,12.13273414,0,-0.051,75.44,1.425,0,24.24519173,8.481163508,0.757,1.122,1.11,9.706073385,0.388,0.291,9.317060668,1.28,-0.564
32436924,2.229034,2.88432,65.246,0,19.05647134,0,0.33,43.85,0.974,0,0.0,5.669327755,0.519,1.202,0.826,14.76446326,1.071,0.095,4.417150937,0.967,-0.066
2066408,3.346903,3.7004,87.0128,0,61.01812524,0,0.477,23.47,0.882,0,13.15163837,7.858982967,0.418,1.041,0.428,4.899909731,0.584,-0.069,5.106527395,1.563,-0.067
44598735,2.912676,2.4093,80.429,0,18.19910121,0,0.2,38.77,1.033,0,26.30327674,7.848009038,0.51,1.336,1.334,4.899909731,1.055,-0.076,14.37363564,0.875,-0.172
24142070,3.238495,3.378,108.2657,0,60.66367068,0,0.183,59.81,0.799,0,0.0,9.542195952,0.642,1.32,1.183,20.08125187,0.671,0.212,5.316788604,1.848,0.031
2873705,1.02792,3.06042,71.4134,0,38.9703128,0,0.395,43.84,0.72,0,5.733667477,5.814196066,0.443,0.869,0.769,9.780484743,1.079,-0.026,5.733667477,0.0,0.192
27432296,2.507421,2.4147,92.0732,0,30.33183534,0,0.057,52.65,1.002,0,24.53417895,8.237129628,0.673,1.135,1.159,10.21669833,0.473,0.372,10.21669833,0.695,-0.161
49947026,1.02792,1.87472,59.4667,0,12.13273414,0,-0.155,42.74,0.944,0,5.316788604,5.009097009,0.81,0.981,0.825,14.76446326,0.781,0.147,5.316788604,0.87,-0.124
16780289,2.667123,3.4531,81.52,0,32.90394574,0,0.215,52.83,1.034,0,0.0,6.860921288,0.633,1.243,1.062,19.74844179,0.935,0.169,4.736862954,0.718,-0.105
49299793,2.357933,2.2502,68.873,0,15.9299439,0,-0.034,49.17,0.816,0,13.21376393,6.52485632,0.931,0.578,1.239,14.76446326,0.686,0.055,9.473725908,0.011,-0.037
49943296,2.280706,1.8949,78.4417,0,6.066367068,0,0.008,57.7,1.18,0,45.15036817,7.168569485,0.637,1.054,0.921,14.78379798,0.566,0.221,14.53668242,1.039,-0.327
211165,1.02792,0.04272,56.6444,0,5.156663257,0,0.037,85.25,1.018,0,19.63426922,5.457726408,0.529,1.288,1.259,15.04055151,0.897,-0.02,10.25676241,1.608,-0.128
36946295,2.335905,3.8581,89.8592,0,6.066367068,0,-0.169,54.88,0.793,0,7.047671983,8.690222406,0.937,0.584,1.151,15.28474565,1.262,-0.05,5.316788604,1.091,-0.005
48337674,2.33562,2.99544,86.358,0,0.0,0,-0.044,49.33,0.916,0,31.07893535,8.352367577,0.586,0.925,0.794,14.86786677,1.079,0.246,9.799819462,0.904,-0.08
53747827,2.896365,3.4692,81.235,0,18.19910121,0,-0.031,48.03,0.843,0,0.0,6.939113581,0.734,0.794,1.047,9.551078169,0.789,-0.028,4.417150937,1.18,-0.114
300463354,1.283753,3.6635,134.1429,0,30.33183534,0,-0.005,87.45,1.066,0,31.49581423,12.13531814,0.826,1.146,0.999,29.5693285,0.858,-0.185,10.63357721,1.118,-0.101
43245209,1.02792,2.7828,72.2363,1,48.53093655,1,0.231,55.12,0.655,1,0.0,5.982759567,0.551,1.422,1.425,9.780484743,0.614,0.0,5.106527395,1.183,0.065
18897980,2.880727,2.4654,94.9317,0,12.13273414,0,0.149,58.1,0.965,0,24.59522003,9.440706449,0.525,1.199,1.198,14.4509879,0.728,0.335,9.883888252,1.439,-0.051
82736647,2.870665,3.7719,104.5067,0,36.39820241,0,0.105,49.41,0.858,0,26.17902562,9.359202453,0.625,1.001,0.924,10.21669833,0.706,0.073,10.21669833,1.841,-0.087
48752280,3.167645,2.7422,79.3546,0,18.19910121,0,0.511,48.63,0.99,0,17.98942254,7.158304549,0.356,1.169,1.404,4.567099648,0.657,0.138,15.11296452,1.378,-0.156
36622590,3.39626,2.46632,77.1847,0,6.9237372,0,0.069,51.95,1.14,0,24.95105782,7.009132457,0.622,0.924,0.946,9.883888252,1.056,-0.073,10.21669833,1.221,-0.24
49945934,2.652164,2.75832,71.411,0,41.66862122,0,0.301,43.6,0.655,0,0.0,6.496171275,0.606,1.069,0.839,19.97784836,1.258,-0.377,0.0,0.041,0.218
177505100,2.372549,2.01772,79.9019,0,18.19910121,0,0.032,75.6,0.988,0,0.0,6.933693203,0.718,1.534,1.229,25.06523039,0.938,-0.149,10.30076712,1.42,-0.117
31842542,2.96168,2.435,70.3952,0,25.12283841,0,0.189,48.99,0.794,0,13.08951281,6.47859719,0.52,1.1,1.424,15.09727335,0.758,-0.034,4.899909731,0.276,0.03
46613610,2.464419,3.2469,89.6897,0,31.18920547,0,0.135,41.05,1.203,0,18.40630142,8.182332491,0.747,1.474,1.168,14.86786677,0.621,0.4,5.316788604,0.401,-0.236
45762658,2.978129,2.7232,89.987,0,0.0,0,-0.029,51.02,0.903,0,7.047671983,9.729362903,0.538,1.113,1.907,19.664373,0.575,0.243,9.467009379,1.033,-0.028
33665609,3.241916,3.5882,74.4305,0,11.60093989,0,-0.263,35.53,0.843,0,14.21959508,6.055216803,1.009,1.284,0.94,0.0,0.749,-0.057,9.473725908,1.515,-0.084
32037496,2.076127,3.05078,78.629,0,12.13273414,0,0.161,71.69,0.942,0,0.0,7.082955726,0.73,1.289,1.034,14.95193556,1.047,-0.14,4.736862954,1.916,-0.046
45677127,2.137538,2.0029,97.2155,0,19.26246487,0,0.053,60.93,1.027,0,33.22669761,9.558046831,0.522,0.946,0.861,14.69972919,0.601,0.156,4.899909731,1.136,-0.18
44529882,2.198302,4.3669,77.0687,0,0.0,0,-0.146,41.57,0.948,0,25.51609896,7.386577833,0.877,0.99,1.195,4.899909731,0.495,0.385,14.95356129,0.491,-0.145
32051640,2.64966,2.207,67.6662,0,17.66730696,0,-0.181,56.15,0.685,0,6.606881965,5.809698967,0.966,1.324,1.12,15.26058134,0.783,-0.122,0.0,0.943,0.147
222755758,2.190015,2.33472,74.9488,0,13.34455882,0,0.39,49.25,1.159,0,18.49233812,6.592562937,0.523,0.896,1.365,9.967957042,1.09,0.043,10.00643713,1.405,-0.247
53882535,1.02792,0.9212,74.6067,0,0.0,0,-0.05,66.71,1.08,0,13.08951281,6.823044628,0.681,1.068,1.231,19.60137146,0.684,0.139,10.21669833,1.318,-0.248
1541141,1.02792,2.3934,93.2992,1,30.33183534,1,-0.029,112.15,0.832,1,5.316788604,7.645000149,0.789,0.886,1.07,9.967957042,0.642,0.072,15.40729452,0.878,-0.09
82713457,2.77605,2.0693,110.5524,0,48.53093655,0,0.143,92.67,0.872,0,6.544756406,9.475321568,0.668,1.129,1.267,25.06523039,0.702,0.099,10.30076712,1.298,-0.053
36631621,1.942628,2.7336,61.6504,0,24.97437738,0,0.525,43.84,1.029,0,5.733667477,5.585148065,0.324,1.823,1.136,9.551078169,0.729,0.406,10.30076712,0.0,-0.191
175109,1.32842,1.2425,82.8009,0,0.0,0,-0.09,76.14,1.077,0,26.24115118,8.110823738,0.824,1.173,1.33,20.60153425,1.085,-0.174,15.37044016,1.213,-0.229
171789564,1.986427,2.2158,109.9833,0,11.60093989,0,0.008,77.23,1.029,0,39.26853844,10.45963532,0.611,0.708,1.091,14.69972919,0.7,-0.048,19.32349779,0.724,-0.177
2521907,3.149465,3.3908,87.6987,0,50.28681469,0,0.309,61.88,0.821,0,5.752853607,9.626767532,0.369,1.283,1.427,20.08125187,0.963,0.009,4.899909731,1.04,0.054
25831727,2.701906,2.9075,117.5707,0,12.13273414,0,-0.128,94.91,0.99,0,21.32939262,9.659415136,0.843,1.333,1.035,9.780484743,0.76,-0.051,14.21058886,1.133,-0.143
48303504,3.623333,3.3019,87.851,0,39.17630634,0,0.127,53.51,1.047,0,7.047671983,8.511383219,0.474,1.111,1.326,14.78379798,0.537,0.3,4.899909731,1.078,-0.186
32220944,2.408757,3.73604,96.7797,0,30.33183534,0,-0.149,68.54,0.875,0,12.42658615,7.930531811,0.862,1.046,1.272,0.0,0.734,0.118,14.47080249,0.704,-0.112
29686205,2.703378,2.7459,84.625,0,12.13273414,0,0.224,59.98,1.153,0,11.94758171,7.030773129,0.64,0.832,1.218,19.74844179,1.119,-0.055,9.317060668,0.698,-0.206
48763678,1.313846,2.7198,76.6207,0,41.66862122,0,0.255,47.04,0.781,0,18.53055253,7.422270835,0.649,0.866,0.9,10.19736362,1.248,-0.34,10.05365156,0.062,0.076
161275,2.072026,3.03384,113.2547,0,0.0,0,0.047,74.25,1.2,0,38.04057063,10.62053676,0.664,0.987,1.511,24.75175502,0.817,0.099,10.21669833,0.718,-0.272
LN01297365,2.720531,4.73466,167.2789,0,24.26546827,0,-0.064,86.9,1.055,0,50.96170681,15.19734713,0.773,1.044,1.092,15.20067686,0.754,0.004,24.67440276,1.146,-0.167
30451421,1.02792,2.3596,89.528,0,17.28939739,0,-0.199,101.63,1.021,0,0.0,8.901437721,1.011,1.228,0.893,9.878758122,0.964,0.152,4.523094937,0.978,-0.286
131219,3.362087,4.42362,124.7397,0,18.19910121,0,-0.01,75.94,0.925,0,18.40630142,11.10503123,0.723,0.814,0.982,24.64835152,0.818,-0.122,10.21669833,1.123,-0.094
30497416,1.02792,-1.4937,60.2511,0,11.76188495,0,-0.005,94.31,0.901,0,13.15163837,6.150707387,0.805,1.009,1.116,5.316788604,1.214,-0.397,25.37323374,0.12,-0.043
29911643,3.092474,2.8723,90.703,0,11.22303033,0,0.209,77.17,1.084,0,13.65455395,8.302601537,0.685,1.27,1.204,25.00850855,0.841,0.024,9.259957891,0.729,-0.141
49878164,2.697341,2.70422,83.0947,0,6.9237372,0,0.472,49.74,1.141,0,13.08951281,8.005037929,0.396,1.157,1.397,24.64835152,1.185,-0.187,4.983978521,0.937,-0.133
1436740,2.469131,2.468,66.985,0,18.19910121,0,0.283,29.54,1.023,0,19.69639478,6.317222748,0.459,0.795,1.594,4.899909731,0.966,0.021,9.636772685,1.739,-0.162
49383345,2.921467,3.3233,157.1277,0,26.83757867,0,0.141,151.23,1.099,0,12.27842388,14.68751576,0.675,1.164,0.887,34.38690198,0.908,0.051,25.66756374,1.152,-0.226
48806523,2.714159,3.04012,95.0517,0,12.13273414,0,0.288,48.05,1.158,0,31.07893535,8.984147787,0.575,1.159,0.81,19.85184529,0.937,0.074,9.883888252,0.618,-0.081
301229871,1.02792,1.779,73.2974,0,20.7712116,0,0.046,55.56,1.036,0,26.24115118,7.016415523,0.525,0.42,2.183,4.899909731,0.93,-0.01,15.37044016,1.169,-0.193
13251542,2.551349,2.3863,100.3802,0,12.13273414,0,0.013,44.81,1.043,0,51.27824571,8.81249531,0.696,1.239,1.015,10.21669833,0.827,-0.103,14.95356129,0.947,-0.196
16252179,3.172364,5.30424,117.6947,0,54.06550937,0,0.11,62.4,0.894,0,6.606881965,10.22630404,0.628,0.997,1.289,9.883888252,0.711,0.151,14.62075121,1.197,-0.095
82741701,2.811035,1.60134,84.4417,0,6.9237372,0,0.118,72.7,1.019,0,6.544756406,7.659097785,0.595,1.13,1.043,25.06523039,1.035,-0.254,5.316788604,1.893,-0.124
48383292,2.12715,0.2627,107.6071,1,13.8474744,0,-0.11,145.19,1.069,0,19.345282,11.9193147,0.741,0.571,0.8,10.03888347,0.422,0.066,25.37323374,0.896,-0.326
316276642,3.056338,4.41538,182.0244,0,18.19910121,0,0.107,138.66,1.046,0,58.21596984,16.72185072,0.569,1.3,0.846,34.44817098,0.861,-0.084,20.10730312,1.282,-0.175
48631332,3.079395,4.5291,104.448,0,60.66367068,0,0.566,42.16,0.872,0,13.08951281,9.991344276,0.358,1.317,1.292,15.09727335,0.887,0.214,4.417150937,1.538,0.042
29590270,2.037654,2.44462,70.9272,0,35.4884986,0,0.095,55.13,0.659,0,6.544756406,6.466676708,0.687,1.913,1.423,10.47345186,0.905,-0.024,9.839883541,1.319,0.127
50406372,1.02792,5.1781,143.4013,0,6.066367068,0,-0.294,151.57,1.158,0,27.89794753,12.90835492,1.088,0.637,0.797,9.967957042,0.586,0.542,25.5871385,0.735,-0.328
43132553,3.178833,3.767,99.226,0,65.82033394,0,0.428,69.63,0.794,0,0.0,9.18347558,0.537,0.603,0.873,24.90510504,0.859,0.214,4.523094937,1.679,0.141
177502491,2.051025,2.099,80.7967,0,18.19910121,0,0.055,56.15,0.903,0,13.21376393,7.591651323,0.666,1.029,1.491,15.09727335,0.857,-0.125,10.05365156,1.214,-0.062
31507581,1.665862,3.00732,87.6771,0,11.60093989,0,-0.275,104.3,1.053,0,10.63357721,7.443849411,1.016,0.739,0.978,30.1332777,0.743,0.011,10.63357721,1.529,-0.199
49346047,1.892762,3.34412,71.1842,0,23.20187978,0,-0.096,54.88,0.854,0,5.316788604,5.868913102,0.906,1.29,1.166,9.967957042,0.777,0.042,5.316788604,1.324,-0.088
32099814,2.957848,2.4168,73.1962,0,24.97437738,0,0.054,46.17,0.643,0,0.0,7.208560659,0.597,1.66,1.016,5.316788604,0.646,0.112,5.316788604,0.837,-0.025
36466247,2.815365,3.5063,67.5168,0,11.60093989,0,0.093,42.35,0.826,0,6.606881965,5.665640929,0.761,1.279,1.017,4.983978521,0.754,0.102,9.843390349,2.452,-0.082
44417012,2.203068,1.8947,140.1607,0,30.33183534,0,0.014,163.52,1.1,0,11.86154501,12.69838488,0.72,0.813,1.398,30.15261242,0.789,0.155,35.4673832,0.878,-0.237
35697150,3.095082,2.7872,88.1007,0,6.066367068,0,-0.067,50.8,0.962,0,19.88245512,8.639520154,0.803,1.137,1.42,10.21669833,0.982,0.372,19.69042424,0.709,-0.061
46026615,2.87319,3.8408,80.2567,0,23.89461909,0,-0.138,63.84,0.895,0,17.61439862,7.632737846,0.85,0.661,1.119,14.95193556,0.823,0.125,9.733939541,1.28,-0.07
317409561,2.015812,1.5493,102.2319,0,42.46456948,0,0.011,100.21,0.966,0,18.55446368,8.870641165,0.766,1.079,1.411,20.49813074,0.842,0.035,14.95356129,1.322,-0.127
222788220,1.698848,1.4124,87.1087,0,0.0,0,0.139,57.28,1.201,0,51.84328684,7.702002669,0.723,1.292,1.195,20.08125187,0.776,-0.044,14.53668242,1.276,-0.23
49937270,1.02792,1.7449,68.8967,0,27.19203322,0,-0.01,59.81,0.963,0,0.0,6.603354167,0.63,0.773,1.231,20.08125187,0.709,0.162,9.883888252,0.85,-0.09
48276932,1.02792,2.2155,77.3877,0,6.066367068,0,0.069,58.12,1.108,0,16.76145474,6.729870925,0.719,0.84,1.143,9.967957042,0.846,-0.019,10.21669833,0.657,-0.239
300445634,2.839463,2.7956,113.0554,0,18.19910121,0,-0.033,88.71,1.046,0,39.1706529,9.700342725,0.835,1.11,1.16,15.09727335,1.123,-0.166,24.4272872,0.979,-0.171
45751322,1.02792,1.6395,69.4987,0,17.40315295,0,0.061,71.01,0.966,0,18.90921699,6.316491422,0.691,1.234,1.527,20.08125187,0.957,-0.044,4.899909731,0.86,-0.006
36937487,2.528251,3.41864,72.052,0,11.22303033,0,0.121,48.15,0.816,0,0.0,6.13183916,0.747,1.029,0.782,10.14064178,1.149,-0.255,9.259957891,0.815,0.058
82728603,1.734552,2.8317,78.7213,0,18.19910121,0,-0.075,53.43,0.827,0,20.19931035,6.836944516,0.754,1.055,0.841,9.883888252,0.48,0.3,10.00643713,1.451,-0.096
68907961,3.676246,3.1755,100.2545,0,25.98020854,0,0.056,63.91,1.033,0,6.544756406,8.659229479,0.679,1.245,1.186,24.64835152,0.833,-0.078,4.899909731,1.065,-0.103
32256253,2.724528,2.75624,82.7015,0,24.62431099,0,0.05,51.02,0.817,0,13.59242839,7.280400577,0.612,1.151,1.088,19.89377957,0.796,0.037,4.899909731,1.31,0.103
49949882,2.600481,2.84302,80.7182,0,6.066367068,0,-0.143,45.23,0.955,0,19.41213257,6.637445448,0.806,0.791,1.272,9.883888252,0.727,0.109,10.21669833,0.861,-0.161
36974895,1.283256,3.22662,94.4008,0,6.066367068,0,-0.047,92.31,0.917,0,5.316788604,7.937589192,0.748,1.125,0.965,14.34758439,0.77,-0.052,15.52984339,1.091,-0.096
LN01265151,2.7726,4.4197,91.8788,0,36.29800658,0,0.068,37.3,0.463,0,0.0,8.968936811,0.55,0.871,1.02,0.0,0.735,-0.038,5.106527395,1.339,0.011
11850006,1.02792,1.14748,75.3137,0,0.0,0,0.013,65.36,1.059,0,26.74406676,6.780291662,0.7,1.26,1.303,10.21669833,0.946,-0.058,14.95356129,0.814,-0.213
73016246,3.183514,2.2312,95.536,0,0.0,0,0.06,32.26,1.0,0,64.74311312,10.9026047,0.803,0.967,1.787,9.967957042,0.862,0.378,9.799819462,1.782,0.004
35684679,2.573177,3.3144,99.0587,0,18.19910121,0,0.011,50.26,1.007,0,20.19931035,8.895008713,0.671,1.266,1.305,14.4509879,0.698,0.079,9.720841475,1.331,-0.18
43990384,1.02792,0.7545,83.5045,0,6.9237372,0,-0.142,87.68,1.196,0,33.91598986,7.106354386,0.826,1.03,1.115,14.86786677,0.828,-0.092,19.56423182,1.105,-0.315
31845178,2.159339,2.6814,82.3374,0,45.03667987,0,0.169,46.33,0.845,0,13.08951281,7.471574889,0.505,1.104,1.472,4.899909731,0.548,0.177,5.733667477,1.125,-0.085
42873759,3.14481,2.7907,93.0647,0,12.13273414,0,0.073,54.46,1.078,0,20.19931035,8.345287167,0.699,1.306,1.465,15.20067686,0.604,0.272,14.95356129,1.345,-0.195
48835672,2.459961,2.0045,94.97,0,33.61285484,0,0.035,78.0,1.037,0,19.63426922,9.68265421,0.49,1.302,0.97,14.69972919,0.519,0.33,4.899909731,0.539,-0.198
LN01313047,2.180917,3.4196,89.0108,0,19.07577741,0,-0.012,73.13,0.681,0,18.9952537,6.945439473,0.702,1.156,1.094,0.0,0.653,0.083,15.21369015,1.326,0.09
49829589,2.256013,3.3152,109.8368,0,41.56192605,0,0.042,117.01,0.824,0,11.48652108,10.1278374,0.641,0.686,0.745,14.95193556,0.783,0.257,16.20419791,0.876,-0.033
182435411,1.150111,2.4759,70.1407,0,6.420821623,0,0.028,45.23,0.99,0,11.86154501,6.929156211,0.618,0.937,0.823,9.883888252,1.326,-0.076,5.316788604,0.056,-0.042
15270501,2.779713,3.55962,102.3177,0,17.69618563,0,-0.058,48.47,0.939,0,42.94048036,9.181901503,0.735,1.037,0.942,9.883888252,0.484,0.266,10.21669833,1.15,-0.161
177473520,3.11487,2.33614,97.8707,0,6.066367068,0,-0.081,61.88,1.146,0,39.83357957,8.933315648,0.739,0.624,1.336,15.11660807,0.72,0.281,19.85347102,1.184,-0.243
32427430,3.177943,3.61028,93.078,0,30.33183534,0,0.309,45.49,1.06,0,20.19931035,8.299239447,0.507,1.406,1.034,4.899909731,1.114,-0.157,9.473725908,0.926,-0.163
232902536,2.998379,1.7816,69.7905,0,24.61992283,0,-0.029,55.4,1.36,0,20.26143591,7.600118852,0.788,1.672,0.852,4.722094864,1.108,0.4,4.736862954,0.099,-0.608
48786468,2.474547,2.4794,88.5507,0,6.066367068,0,-0.019,67.35,1.063,0,30.41600869,7.835024776,0.711,1.124,0.999,9.967957042,0.78,0.003,14.95356129,1.151,-0.23
28305598,2.123093,2.74112,80.8196,0,11.60093989,0,-0.056,77.24,0.805,0,12.84346502,7.449248607,0.656,0.823,1.6,10.30076712,1.03,0.074,15.78731903,0.751,-0.022
31919176,1.02792,2.26706,70.7485,0,5.156663257,0,0.059,59.23,0.929,0,7.047671983,6.086195249,0.582,1.356,0.985,15.04055151,0.954,-0.126,9.423004668,0.855,-0.026
48277516,1.02792,1.79584,93.9557,0,0.0,0,0.071,49.22,1.29,0,43.44339594,8.168429854,0.764,1.529,1.936,19.664373,1.205,-0.233,15.11660807,0.992,-0.251
32278068,1.02792,4.3996,98.3594,0,47.9991423,0,0.075,40.71,0.618,0,13.08951281,8.721725773,0.894,0.725,1.274,15.51415222,0.647,-0.026,5.316788604,2.203,0.206
44501962,1.971508,2.69596,91.4247,0,5.156663257,0,-0.035,75.44,0.79,0,13.08951281,8.859232874,0.656,1.377,1.641,15.37336159,1.34,0.062,14.73979327,0.72,0.058
13329354,3.159066,2.4607,82.7728,0,36.19198405,0,-0.041,40.62,1.432,0,32.72378203,8.927474254,0.707,1.222,1.175,9.205125722,0.893,0.349,4.899909731,1.07,-0.642
11477618,2.451547,2.489,105.0141,0,18.19910121,0,-0.197,92.45,0.971,0,26.30327674,9.243688041,0.987,1.374,1.431,15.61755573,0.92,-0.047,25.09128164,1.004,-0.163
23728018,1.274135,2.17152,74.6272,0,30.03996984,0,-0.145,41.99,0.849,0,6.544756406,6.003078954,0.933,1.408,1.307,10.30076712,0.698,0.128,5.316788604,1.342,-0.09
4847598,1.02792,2.2705,79.664,1,18.19910121,1,0.046,75.09,0.847,1,0.0,6.637501208,0.696,1.396,1.158,9.551078169,0.543,0.151,14.65760556,0.913,-0.103
49993241,1.889178,1.5875,77.6848,0,19.26246487,0,0.486,67.07,1.098,0,18.55446368,7.312063593,0.374,1.627,1.131,19.74844179,0.726,0.037,10.00643713,0.774,-0.19
36259510,1.360783,1.7496,57.7807,0,0.0,0,-0.158,47.04,1.039,0,25.57822452,5.205575875,1.014,1.105,0.916,9.967957042,1.163,0.215,10.05365156,1.298,-0.061
